TIC,hostname,pl_name,sy_pnum,sy_snum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper_tess,pl_orbpererr1_tess,pl_orbpererr2_tess,pl_tranmid_tess,pl_tranmiderr1_tess,pl_tranmiderr2_tess,obrparams_tess
272597130,Kepler-744,Kepler-744 b,1.0,1.0,12.06222443,2.649e-05,-2.649e-05,2454971.2236900004,0.0016899999999999999,-0.0016899999999999999,,,,,,,0
272597196,Kepler-1963,Kepler-1963 b,1.0,1.0,1.96226001,,,2454964.53585,0.00404,-0.00404,,,,,,,0
272601000,Kepler-1046,Kepler-1046 b,1.0,1.0,14.37508035,4.094e-05,-4.094e-05,2454972.05865,0.00238,-0.00238,,,,,,,0
272601375,Kepler-221,Kepler-221 b,4.0,1.0,2.795906,4e-06,-4e-06,2454965.72929,0.00084,-0.00084,,,,,,,0
272601590,Kepler-361,Kepler-361 b,2.0,1.0,8.486616,8.4e-05,-8.4e-05,2454971.0173400003,0.00464,-0.00464,,,,,,,0
272602477,Kepler-1681,Kepler-1681 b,1.0,1.0,69.8956,,,2454993.6681,0.00591,-0.00591,,,,,,,0
272605867,Kepler-963,Kepler-963 b,1.0,1.0,9.97683705,1.568e-05,-1.568e-05,2454964.7667400003,0.00131,-0.00131,,,,,,,0
272707494,Kepler-1884,Kepler-1884 b,1.0,1.0,8.98832035,,,2454971.83733,0.00717,-0.00717,,,,,,,0
272708868,Kepler-1729,Kepler-1729 b,1.0,1.0,4.22097015,,,2455003.622323,0.00048300000000000003,-0.00048300000000000003,,,,,,,0
272715773,Kepler-932,Kepler-932 b,1.0,1.0,1.9214374,2.12e-06,-2.12e-06,2454964.806131,0.000921,-0.000921,,,,,,,0
272716728,Kepler-1561,Kepler-1561 b,1.0,1.0,1.00520701,5.0999999999999995e-06,-5.0999999999999995e-06,2454965.45528,0.00385,-0.00385,,,,,,,0
272716898,Kepler-1708,Kepler-1708 b,1.0,1.0,737.1131,0.00146,-0.0077,,,,,,,,,,0
272719153,Kepler-1249,Kepler-1249 b,1.0,1.0,24.334712699999997,0.0002886,-0.0002886,2454980.4084,0.01,-0.01,,,,,,,0
272836943,Kepler-39,Kepler-39 b,1.0,1.0,21.08721,3.7e-05,-3.7e-05,2455942.60708,0.00023999999999999998,-0.00023999999999999998,,,,,,,0
272837755,Kepler-984,Kepler-984 b,1.0,1.0,43.034227200000004,0.00014790000000000002,-0.00014790000000000002,2454970.6902099997,0.0025800000000000003,-0.0025800000000000003,,,,,,,0
272838324,Kepler-564,Kepler-564 b,1.0,1.0,3.75083228,1.22e-06,-1.22e-06,2455004.1518470002,0.000251,-0.000251,,,,,,,0
272839596,Kepler-1720,Kepler-1720 b,1.0,1.0,12.70639992,,,2455013.6316400003,0.0011,-0.0011,,,,,,,0
272840455,Kepler-40,Kepler-40 b,1.0,1.0,6.873489999999999,0.00064,-0.00064,2455005.5198,0.0024,-0.0024,,,,,,,0
272841734,Kepler-1112,Kepler-1112 b,1.0,1.0,14.36267939,5.701e-05,-5.701e-05,2454974.43634,0.00344,-0.00344,,,,,,,0
272842268,Kepler-1737,Kepler-1737 b,1.0,1.0,64.61750031,,,2454999.14426,0.00231,-0.00231,,,,,,,0
272842291,Kepler-623,Kepler-623 b,1.0,1.0,9.07097734,1.283e-05,-1.283e-05,2455011.34331,0.00108,-0.00108,,,,,,,0
272843289,Kepler-1543,Kepler-1543 b,1.0,1.0,6.96710269,3.285e-05,-3.285e-05,2454971.24152,0.00352,-0.00352,,,,,,,0
272843763,Kepler-654,Kepler-654 b,1.0,1.0,13.72465129,5.006e-05,-5.006e-05,2455013.64638,0.00264,-0.00264,,,,,,,0
272844987,KIC 9663113,Kepler-458 c,2.0,1.0,20.74028413,3.35e-05,-3.35e-05,2454975.79944,0.00128,-0.00128,,,,,,,0
272845785,Kepler-734,Kepler-734 b,1.0,1.0,6.10485286,2.89e-06,-2.89e-06,2455002.573341,0.00034700000000000003,-0.00034700000000000003,,,,,,,0
272940104,Kepler-1119,Kepler-1119 b,1.0,1.0,8.326515299999999,4.777e-05,-4.777e-05,2454968.58682,0.00465,-0.00465,,,,,,,0
272942100,Kepler-249,Kepler-249 b,3.0,1.0,3.306539,1e-05,-1e-05,2454967.371,0.00173,-0.00173,,,,,,,0
272942844,Kepler-1342,Kepler-1342 b,1.0,1.0,2.21571036,8.12e-06,-8.12e-06,2454964.82215,0.00307,-0.00307,,,,,,,0
272943597,Kepler-112,Kepler-112 b,2.0,1.0,8.408878,1e-05,-1e-05,2454967.0062,0.0006900000000000001,-0.0006900000000000001,,,,,,,0
272944301,Kepler-1220,Kepler-1220 b,1.0,1.0,7.42693741,4.187e-05,-4.187e-05,2454966.09871,0.0049700000000000005,-0.0049700000000000005,,,,,,,0
272944990,Kepler-123,Kepler-123 b,2.0,1.0,17.232366,5.6000000000000006e-05,-5.6000000000000006e-05,2454968.09113,0.00193,-0.00193,,,,,,,0
272945038,Kepler-931,Kepler-931 b,1.0,1.0,8.03755877,2.315e-05,-2.315e-05,2454972.3563900003,0.00237,-0.00237,,,,,,,0
273035189,Kepler-1716,Kepler-1716 b,1.0,1.0,35.58100128,,,2455022.03462,0.000727,-0.000727,,,,,,,0
273036122,Kepler-1642,Kepler-1642 c,2.0,1.0,6.651380199999999,0.0003227,-0.0003227,2454968.2762,0.0671,-0.0671,,,,,,,0
273036401,Kepler-162,Kepler-162 b,2.0,1.0,6.919797999999999,5.2000000000000004e-05,-5.2000000000000004e-05,2454967.11914,0.00403,-0.00403,,,,,,,0
273044848,Kepler-655,Kepler-655 b,1.0,1.0,46.406335799999994,0.0001651,-0.0001651,2455025.99547,0.0022600000000000003,-0.0022600000000000003,,,,,,,0
273045068,Kepler-1620,Kepler-1620 b,1.0,1.0,101.951829,0.001572,-0.001572,2455039.3507,0.0128,-0.0128,,,,,,,0
273046164,Kepler-1219,Kepler-1219 b,1.0,1.0,16.10467749,8.828e-05,-8.828e-05,2454968.0157,0.0047799999999999995,-0.0047799999999999995,,,,,,,0
273047792,Kepler-1622,Kepler-1622 b,1.0,1.0,10.8118737,0.00010090000000000001,-0.00010090000000000001,2454970.1323,0.00618,-0.00618,,,,,,,0
273129679,Kepler-764,Kepler-764 b,1.0,1.0,7.33683936,3.735e-05,-3.735e-05,2454971.5827200003,0.0034700000000000004,-0.0034700000000000004,,,,,,,0
273130565,Kepler-1011,Kepler-1011 b,1.0,1.0,5.75322197,9.42e-06,-9.42e-06,2454969.75619,0.00124,-0.00124,,,,,,,0
273131021,Kepler-1233,Kepler-1233 b,1.0,1.0,45.1263042,0.0005171,-0.0005171,2454998.4167,0.0101,-0.0101,,,,,,,0
273131845,Kepler-1305,Kepler-1305 b,1.0,1.0,13.563097199999998,0.0001385,-0.0001385,2454973.6532,0.00704,-0.00704,,,,,,,0
273132513,Kepler-1668,Kepler-1668 b,1.0,1.0,15.434000000000001,,,2455196.29494,0.00159,-0.00159,,,,,,,0
273132601,Kepler-1527,Kepler-1527 b,1.0,1.0,160.129918,0.0017420000000000003,-0.0017420000000000003,2455036.48043,0.0067,-0.0067,,,,,,,0
273132699,Kepler-257,Kepler-257 b,3.0,1.0,2.3826669999999996,6e-06,-6e-06,2455003.6633,0.00125,-0.00125,,,,,,,0
273138666,Kepler-437,Kepler-437 b,1.0,1.0,66.65061999999999,0.00033,-0.00032,2455670.6876,0.0023,-0.0023,,,,,,,0
273141643,Kepler-875,Kepler-875 b,1.0,1.0,27.5073799,0.0001536,-0.0001536,2454984.83875,0.0039700000000000004,-0.0039700000000000004,,,,,,,0
27318774,Kepler-485,Kepler-485 b,1.0,1.0,3.2432597999999997,1.8e-07,-1.8e-07,2454966.6690439996,4.6e-05,-4.6e-05,3.2424772999999996,0.0007578,-0.0007578,2459422.910368,0.003258,-0.003258,0
273231214,KOI-94,KOI-94 b,4.0,2.0,3.743208,1.4999999999999999e-05,-1.4999999999999999e-05,2454964.6175,0.0021,-0.0021,22.3430332,0.0052197,-0.0052197,2458719.361769,0.004102000000000001,-0.004102000000000001,0
273234664,Kepler-711,Kepler-711 b,1.0,1.0,23.58914398,6.647e-05,-6.647e-05,2455006.82112,0.00217,-0.00217,,,,,,,0
273234825,Kepler-289,Kepler-289 b,3.0,1.0,34.545,0.0005,-0.0005,2454965.6404,0.004,-0.004,,,,,,,0
273237673,Kepler-1630,Kepler-1630 b,1.0,1.0,509.99740199999997,0.003256,-0.003256,2455109.73122,0.00391,-0.00391,,,,,,,0
273238089,Kepler-1621,Kepler-1621 b,1.0,1.0,92.26371400000001,0.002385,-0.002385,2454979.424,0.0236,-0.0236,,,,,,,0
273373488,Kepler-309,Kepler-309 b,2.0,1.0,5.923653,2.8000000000000003e-05,-2.8000000000000003e-05,2454967.68239,0.00245,-0.00245,,,,,,,0
273373582,Kepler-1229,Kepler-1229 b,1.0,1.0,86.828989,0.0010689999999999999,-0.0010689999999999999,2455022.26884,0.00777,-0.00777,,,,,,,0
273376082,Kepler-550,Kepler-550 b,1.0,1.0,8.60010411,4.25e-06,-4.25e-06,2455005.5286189998,0.000356,-0.000356,,,,,,,0
273377282,Kepler-526,Kepler-526 b,1.0,1.0,5.45849832,9.07e-06,-9.07e-06,2455005.0888,0.00125,-0.00125,,,,,,,0
273378026,Kepler-1092,Kepler-1092 b,1.0,1.0,58.6017925,0.0006006000000000001,-0.0006006000000000001,2454970.6694400003,0.0050799999999999994,-0.0050799999999999994,,,,,,,0
273378480,Kepler-1757,Kepler-1757 b,1.0,1.0,19.65640068,,,2454973.29778,0.0025,-0.0025,,,,,,,0
273378908,Kepler-1436,Kepler-1436 b,1.0,1.0,9.705716,0.00016380000000000002,-0.00016380000000000002,2454973.3731,0.0139,-0.0139,,,,,,,0
273379660,Kepler-862,Kepler-862 b,1.0,1.0,3.14866453,7.03e-06,-7.03e-06,2455189.93547,0.00149,-0.00149,,,,,,,0
273383120,Kepler-115,Kepler-115 b,2.0,1.0,2.403679,1.2e-05,-1.2e-05,2454967.72847,0.00305,-0.00305,,,,,,,0
273499989,Kepler-865,Kepler-865 b,1.0,1.0,14.16399294,2.463e-05,-2.463e-05,2454973.5901,0.0013599999999999999,-0.0013599999999999999,,,,,,,0
273500946,Kepler-863,Kepler-863 b,1.0,1.0,15.59461874,4.285e-05,-4.285e-05,2454970.5654700003,0.00223,-0.00223,,,,,,,0
273502299,Kepler-1650,Kepler-1650 b,1.0,1.0,1.53818001,1.55e-06,-1.54e-06,2455001.7395900004,0.00088,-0.00088,,,,,,,0
273507060,Kepler-1383,Kepler-1383 b,1.0,1.0,13.909358300000001,0.00015519999999999998,-0.00015519999999999998,2454975.8819,0.0105,-0.0105,,,,,,,0
273582656,Kepler-1176,Kepler-1176 b,1.0,1.0,24.1738579,0.0001336,-0.0001336,2454968.62444,0.00473,-0.00473,,,,,,,0
273590427,Kepler-32,Kepler-32 f,5.0,1.0,0.7429600000000001,7e-05,-7e-05,2454965.54,0.04,-0.04,,,,,,,0
273591945,Kepler-990,Kepler-990 c,2.0,1.0,0.53835431,6.7e-07,-6.7e-07,2454964.64931,0.001,-0.001,,,,,,,0
273592336,Kepler-87,Kepler-87 b,2.0,1.0,114.73635,0.00015,-0.00015,2454998.150671,0.000977,-0.000977,,,,,,,0
273592350,Kepler-1259,Kepler-1259 b,1.0,1.0,0.66308526,8.7e-07,-8.7e-07,2454964.97945,0.0009960000000000001,-0.0009960000000000001,,,,,,,0
273681023,Kepler-663,Kepler-663 b,1.0,1.0,4.99678284,1.448e-05,-1.448e-05,2455004.74158,0.00223,-0.00223,,,,,,,0
273681580,Kepler-141,Kepler-141 b,2.0,1.0,3.107675,2.2e-05,-2.2e-05,2454965.63058,0.00374,-0.00374,,,,,,,0
273685548,Kepler-1666,Kepler-1666 b,2.0,1.0,25.8476,,,2455021.874,0.00462,-0.00462,,,,,,,0
273690178,Kepler-18,Kepler-18 b,3.0,1.0,3.504725,2.8000000000000003e-05,-2.8000000000000003e-05,2454966.5068,0.0021,-0.0021,,,,,,,0
273690208,Kepler-1485,Kepler-1485 b,1.0,1.0,19.9157725,0.0001284,-0.0001284,2454972.37298,0.00472,-0.00472,,,,,,,0
273690421,Kepler-1784,Kepler-1784 b,1.0,1.0,13.59049988,,,2454966.0693900003,0.0032,-0.0032,,,,,,,0
273694712,Kepler-315,Kepler-315 b,2.0,1.0,96.101141,0.000918,-0.000918,2455020.73232,0.00518,-0.00518,,,,,,,0
273694735,Kepler-1954,Kepler-1954 b,1.0,1.0,5.883430000000001,,,2454969.9504400003,0.00837,-0.00837,,,,,,,0
273773509,Kepler-1765,Kepler-1765 b,1.0,1.0,10.41889954,,,2454970.748051,0.0016699999999999998,-0.0016699999999999998,,,,,,,0
273778951,Kepler-1711,Kepler-1711 b,1.0,1.0,21.06080055,,,2454976.5998299997,0.00227,-0.00227,,,,,,,0
273866337,Kepler-1586,Kepler-1586 b,1.0,1.0,15.6049212,0.0001365,-0.0001365,2454964.9938,0.006640000000000001,-0.006640000000000001,,,,,,,0
273873718,Kepler-125,Kepler-125 b,2.0,1.0,4.164389,3e-06,-3e-06,2455004.08676,0.00037,-0.00037,,,,,,,0
273874849,Kepler-17,Kepler-17 b,1.0,1.0,1.4857108,2e-07,-2e-07,2455185.678035,2.3e-05,-2.6000000000000002e-05,,,,,,,0
273875149,Kepler-1167,Kepler-1167 b,1.0,1.0,1.00393374,2.68e-06,-2.68e-06,2454965.0973099996,0.00249,-0.00249,,,,,,,0
273875635,Kepler-29,Kepler-29 b,2.0,1.0,10.339739999999999,0.00014,-0.00015,2455003.3854900002,0.00123,-0.00123,,,,,,,0
273876171,Kepler-223,Kepler-223 b,4.0,1.0,7.3844899999999996,0.00022,-0.00022,2455701.5155,0.0044,-0.0046,,,,,,,0
27390527,Kepler-1207,Kepler-1207 b,1.0,1.0,13.68237119,8.986e-05,-8.986e-05,2454972.1874,0.00533,-0.00533,,,,,,,0
27391836,Kepler-593,Kepler-593 b,1.0,1.0,21.21708973,5.927e-05,-5.927e-05,2455004.651,0.00221,-0.00221,,,,,,,0
27394293,Kepler-142,Kepler-142 b,3.0,1.0,2.024152,3e-06,-3e-06,2455003.49468,0.00078,-0.00078,,,,,,,0
27396246,Kepler-1717,Kepler-1717 b,1.0,1.0,30.65279961,,,2454968.04193,0.004229999999999999,-0.004229999999999999,,,,,,,0
27396284,Kepler-1364,Kepler-1364 b,1.0,1.0,13.32196237,8.114e-05,-8.114e-05,2454975.7214599997,0.0049700000000000005,-0.0049700000000000005,,,,,,,0
27396869,Kepler-1036,Kepler-1036 b,1.0,1.0,122.88080579999999,0.000709,-0.000709,2454998.45701,0.0051600000000000005,-0.0051600000000000005,,,,,,,0
27397848,Kepler-197,Kepler-197 b,4.0,2.0,5.599308000000001,2.3e-05,-2.3e-05,2455004.4728200003,0.00221,-0.00221,,,,,,,0
274017990,Kepler-614,Kepler-614 b,1.0,1.0,14.03491514,2.597e-05,-2.597e-05,2455004.60509,0.0013599999999999999,-0.0013599999999999999,,,,,,,0
274020852,Kepler-1039,Kepler-1039 b,1.0,1.0,0.93488424,8.7e-07,-8.7e-07,2454964.581851,0.0008210000000000001,-0.0008210000000000001,,,,,,,0
274022334,Kepler-1893,Kepler-1893 b,1.0,1.0,4.17936993,,,2454966.8469,0.0044,-0.0044,,,,,,,0
274030824,Kepler-312,Kepler-312 b,2.0,1.0,1.772419,1.2e-05,-1.2e-05,2454965.0877799997,0.00381,-0.00381,,,,,,,0
274031725,Kepler-930,Kepler-930 b,1.0,1.0,71.4517775,0.0007523,-0.0007523,2454981.8132,0.00777,-0.00777,,,,,,,0
274118253,Kepler-965,Kepler-965 b,1.0,1.0,134.25272980000003,0.0005661,-0.0005661,2455015.7041,0.0030800000000000003,-0.0030800000000000003,,,,,,,0
274126997,Kepler-1683,Kepler-1683 b,1.0,1.0,15.0337,,,2454977.98055,0.00349,-0.00349,,,,,,,0
274198407,Kepler-318,Kepler-318 b,2.0,1.0,4.662715,3e-06,-3e-06,2454967.08179,0.00033999999999999997,-0.00033999999999999997,,,,,,,0
274198958,Kepler-1677,Kepler-1677 b,1.0,1.0,22.064,,,2454981.91718,0.0028,-0.0028,,,,,,,0
27454084,Kepler-419,Kepler-419 b,2.0,1.0,69.7546,0.0007,-0.0009,2455029.093243,0.000276,-0.000276,,,,,,,0
27455225,Kepler-870,Kepler-870 b,1.0,1.0,21.3587621,0.00011840000000000002,-0.00011840000000000002,2454968.07113,0.00434,-0.00434,,,,,,,0
27456723,Kepler-1831,Kepler-1831 b,1.0,1.0,5.78387022,,,2454968.5798,0.00196,-0.00196,,,,,,,0
27458633,Kepler-300,Kepler-300 b,2.0,1.0,10.446347,4.3e-05,-4.3e-05,2454966.2780299997,0.00225,-0.00225,,,,,,,0
27458799,Kepler-1281,Kepler-1281 b,1.0,1.0,3.11602791,1.3000000000000001e-05,-1.3000000000000001e-05,2454966.85446,0.00318,-0.00318,,,,,,,0
27491137,TOI-2076,TOI-2076 b,3.0,1.0,10.355089999999999,0.0002,-0.00014,2458940.4798,0.0011,-0.0011,10.3557525,0.00016219999999999999,-0.00016219999999999999,2458743.719922,0.001431,-0.001431,0
27529656,Kepler-1638,Kepler-1638 b,1.0,1.0,259.33682999999996,0.013030000000000002,-0.013030000000000002,2454998.6905,0.0454,-0.0454,,,,,,,0
27530621,Kepler-667,Kepler-667 b,1.0,1.0,41.43962808,8.183e-05,-8.183e-05,2455041.93112,0.00161,-0.00161,,,,,,,0
27530849,Kepler-365,Kepler-365 b,2.0,1.0,10.664903,6.9e-05,-6.9e-05,2454965.0099400003,0.00403,-0.00403,,,,,,,0
27531854,Kepler-1894,Kepler-1894 b,1.0,1.0,2.76266003,,,2454965.9951,0.0039,-0.0039,,,,,,,0
27531978,Kepler-888,Kepler-888 b,1.0,1.0,70.6979061,0.0003086,-0.0003086,2455021.57029,0.00361,-0.00361,,,,,,,0
27532033,Kepler-180,Kepler-180 b,2.0,1.0,13.817124,0.000155,-0.000155,2454968.04028,0.007090000000000001,-0.007090000000000001,,,,,,,0
27532128,Kepler-1432,Kepler-1432 b,1.0,1.0,23.910901100000004,0.0002703,-0.0002703,2454983.5316,0.0101,-0.0101,,,,,,,0
27532561,Kepler-1754,Kepler-1754 b,1.0,1.0,8.19594955,,,2454969.68736,0.00427,-0.00427,,,,,,,0
27533282,Kepler-678,Kepler-678 b,1.0,1.0,7.27503724,4.27e-06,-4.27e-06,2455002.994868,0.00045599999999999997,-0.00045599999999999997,,,,,,,0
27534138,Kepler-450,Kepler-450 d,3.0,1.0,7.514639999999999,0.00022999999999999998,-0.00022999999999999998,2454969.17528,0.000775,-0.000775,,,,,,,0
27534458,Kepler-1434,Kepler-1434 b,1.0,1.0,8.05333618,8.907e-05,-8.907e-05,2454967.96049,0.00942,-0.00942,,,,,,,0
275486985,Kepler-284,Kepler-284 b,2.0,1.0,12.699149,7.099999999999999e-05,-7.099999999999999e-05,2455017.98515,0.00361,-0.00361,,,,,,,0
275488493,Kepler-1044,Kepler-1044 b,1.0,1.0,6.77408868,1.867e-05,-1.867e-05,2454968.95514,0.00244,-0.00244,,,,,,,0
275490034,Kepler-1173,Kepler-1173 b,1.0,1.0,0.7698536,1.2e-06,-1.2e-06,2454965.52142,0.00123,-0.00123,,,,,,,0
275490218,Kepler-586,Kepler-586 b,1.0,1.0,2.10472218,9.2e-07,-9.2e-07,2455004.043939,0.00034500000000000004,-0.00034500000000000004,,,,,,,0
275490412,Kepler-1322,Kepler-1322 b,2.0,1.0,0.96286738,2.04e-06,-2.04e-06,2454965.12398,0.00183,-0.00183,,,,,,,0
275490723,Kepler-1071,Kepler-1071 b,1.0,1.0,6.1799844,1.367e-05,-1.367e-05,2454965.72243,0.00173,-0.00173,,,,,,,0
275491028,Kepler-610,Kepler-610 b,2.0,1.0,6.99692655,5.59e-06,-5.59e-06,2455008.914244,0.000629,-0.000629,,,,,,,0
275493574,Kepler-248,Kepler-248 b,2.0,1.0,6.308205,1e-05,-1e-05,2455007.0465700002,0.0008900000000000001,-0.0008900000000000001,,,,,,,0
275494505,Kepler-1002,Kepler-1002 b,1.0,1.0,4.33642933,6.95e-06,-6.95e-06,2454966.85599,0.00141,-0.00141,,,,,,,0
275494550,Kepler-1078,Kepler-1078 b,1.0,1.0,3.00725242,1.242e-05,-1.242e-05,2454964.90272,0.00367,-0.00367,,,,,,,0
275494853,Kepler-986,Kepler-986 b,1.0,1.0,56.434993799999994,0.0001446,-0.0001446,2454984.4117099997,0.002,-0.002,,,,,,,0
275496016,Kepler-1239,Kepler-1239 b,1.0,1.0,5.19104016,2.643e-05,-2.643e-05,2454968.21466,0.00436,-0.00436,,,,,,,0
275568400,Kepler-359,Kepler-359 b,3.0,1.0,25.563222,0.000202,-0.000202,2455208.28439,0.0036899999999999997,-0.0036899999999999997,,,,,,,0
275569511,Kepler-1127,Kepler-1127 b,1.0,1.0,5.12330347,2.272e-05,-2.272e-05,2454965.08566,0.0035,-0.0035,,,,,,,0
275569784,Kepler-1133,Kepler-1133 b,1.0,1.0,11.55562343,3.409e-05,-3.409e-05,2454971.1959599997,0.00207,-0.00207,,,,,,,0
275570329,Kepler-854,Kepler-854 b,1.0,1.0,2.14463285,6.8e-07,-6.8e-07,2454966.98434,0.000259,-0.000259,,,,,,,0
275571034,Kepler-1579,Kepler-1579 b,1.0,1.0,0.84990789,2.93e-06,-2.93e-06,2454964.67178,0.0028,-0.0028,,,,,,,0
275571117,Kepler-1868,Kepler-1868 b,1.0,1.0,211.0339966,,,2455112.12891,0.0021,-0.0021,,,,,,,0
275573295,Kepler-804,Kepler-804 c,2.0,1.0,9.65185017,5.013e-05,-5.013e-05,2454965.15945,0.00456,-0.00456,,,,,,,0
275573429,Kepler-69,Kepler-69 b,2.0,1.0,13.722341,3.5e-05,-3.6e-05,2454970.8414,0.0016,-0.0016,,,,,,,0
275573748,Kepler-805,Kepler-805 b,1.0,1.0,30.863893100000006,0.00012590000000000002,-0.00012590000000000002,2454995.883,0.0033,-0.0033,,,,,,,0
275574174,KOI-3680,KOI-3680 b,1.0,1.0,141.241671,8.6e-05,-8.6e-05,2455936.6543400004,0.00018,-0.00018,,,,,,,0
275575346,Kepler-1399,Kepler-1399 b,1.0,1.0,1.63865306,8.95e-06,-8.95e-06,2454965.28994,0.0052899999999999996,-0.0052899999999999996,,,,,,,0
275575525,Kepler-320,Kepler-320 b,2.0,1.0,8.371554,0.000162,-0.000162,2454970.67704,0.01257,-0.01257,,,,,,,0
27626711,K2-373,K2-373 b,1.0,1.0,11.020660000000001,0.001431,-0.001368,2457150.2894,0.0042,-0.0043,,,,,,,0
27635334,K2-108,K2-108 b,1.0,1.0,4.733999,0.000221,-0.000227,2457145.09609,0.00172,-0.00172,,,,,,,0
27639443,Kepler-879,Kepler-879 b,1.0,1.0,33.3855938,0.00014199999999999998,-0.00014199999999999998,2454981.92796,0.0033200000000000005,-0.0033200000000000005,,,,,,,0
2764004,EPIC 212624936,EPIC 212624936 b,2.0,1.0,0.578657,1.6e-05,-1.6e-05,2457232.53108,0.0025,-0.0022,,,,,,,0
27642556,Kepler-1131,Kepler-1131 b,1.0,1.0,3.53232449,1.266e-05,-1.266e-05,2454967.74478,0.00274,-0.00274,,,,,,,0
27644083,Kepler-466,Kepler-466 c,2.0,1.0,3.70921385,6.32e-06,-6.32e-06,2454966.98373,0.00144,-0.00144,,,,,,,0
27645404,Kepler-954,Kepler-954 b,1.0,1.0,16.78176602,1.593e-05,-1.593e-05,2454972.793332,0.00072,-0.00072,,,,,,,0
27649203,Kepler-1206,Kepler-1206 b,1.0,1.0,1.21699766,2.61e-06,-2.61e-06,2454965.03255,0.00173,-0.00173,,,,,,,0
27649489,Kepler-1861,Kepler-1861 b,1.0,1.0,40.0306015,,,2454981.8491,0.00665,-0.00665,,,,,,,0
276754403,WASP-103,WASP-103 b,1.0,1.0,0.925542,1.9e-05,-1.9e-05,2456459.59957,0.00075,-0.00075,,,,,,,0
27686898,Kepler-232,Kepler-232 b,2.0,1.0,4.431222,1.1e-05,-1.1e-05,2455004.01551,0.00139,-0.00139,,,,,,,0
27687265,Kepler-1856,Kepler-1856 b,1.0,1.0,1.30200005,,,2454964.93624,0.00202,-0.00202,,,,,,,0
27766596,Kepler-679,Kepler-679 b,1.0,1.0,12.39358604,3.829e-05,-3.829e-05,2455011.74572,0.00244,-0.00244,,,,,,,0
27766705,Kepler-1404,Kepler-1404 b,1.0,1.0,15.9314739,0.0001133,-0.0001133,2454974.81135,0.00564,-0.00564,,,,,,,0
27767452,Kepler-181,Kepler-181 b,2.0,1.0,3.137873,1.3000000000000001e-05,-1.3000000000000001e-05,2454966.55562,0.0024,-0.0024,,,,,,,0
27769688,Kepler-396,Kepler-396 b,2.0,1.0,42.994,0.0109785,-0.0109785,2454995.498417,0.00079,-0.00079,88.495683,0.0109785,-0.0109785,2458733.305029,0.007807,-0.007807,0
27769737,Kepler-1031,Kepler-1031 b,1.0,1.0,1.22621732,4.51e-06,-4.51e-06,2454965.68683,0.0033200000000000005,-0.0033200000000000005,,,,,,,0
27771842,Kepler-1724,Kepler-1724 b,1.0,1.0,6.45442009,,,2455006.21478,0.00146,-0.00146,,,,,,,0
27772524,Kepler-228,Kepler-228 b,3.0,1.0,2.5665459999999998,2.6000000000000002e-05,-2.6000000000000002e-05,2455012.5536,0.0054,-0.0054,,,,,,,0
27774043,Kepler-843,Kepler-843 b,1.0,1.0,2.05387982,2.8999999999999998e-06,-2.8999999999999998e-06,2454966.73495,0.00114,-0.00114,,,,,,,0
27774415,Kepler-15,Kepler-15 b,1.0,1.0,4.942782,1.3e-06,-1.3e-06,2454969.328651,8.4e-05,-9.6e-05,4.9426804,0.0004061,-0.0004061,2459422.773399,0.003457,-0.003457,0
27776660,Kepler-1061,Kepler-1061 b,1.0,1.0,2.75798267,3.88e-06,-3.88e-06,2454964.87883,0.00119,-0.00119,,,,,,,0
27776674,Kepler-676,Kepler-676 b,1.0,1.0,11.59822172,1.399e-05,-1.399e-05,2455013.395487,0.0009310000000000001,-0.0009310000000000001,,,,,,,0
27777414,Kepler-394,Kepler-394 d,3.0,1.0,5.61358023,9e-05,-9e-05,2454964.8166900002,0.0054,-0.0054,,,,,,,0
277833995,K2-321,K2-321 b,1.0,1.0,2.298,0.001,-0.001,2457909.17,0.001422,-0.001422,2.2980142999999997,1.27e-05,-1.27e-05,2458518.119364,0.001422,-0.001422,0
277869696,K2-322,K2-322 b,1.0,1.0,8.205,0.003,-0.003,2457914.022,,,,,,,,,0
278348461,HAT-P-34,HAT-P-34 b,1.0,1.0,5.452654,1.6e-05,-1.6e-05,2455431.59706,0.00055,-0.00055,5.4526984,5e-06,-5e-06,2459439.292006,0.000336,-0.000336,0
27843707,Kepler-554,Kepler-554 b,1.0,1.0,1.90220856,4.1e-07,-4.1e-07,2455003.44979,0.000174,-0.000174,,,,,,,0
27843776,Kepler-233,Kepler-233 b,2.0,1.0,8.472382000000001,2.6000000000000002e-05,-2.6000000000000002e-05,2455007.16212,0.0016,-0.0016,,,,,,,0
27843860,Kepler-873,Kepler-873 b,1.0,1.0,20.5533844,7.327e-05,-7.327e-05,2454972.55817,0.00288,-0.00288,,,,,,,0
27845000,Kepler-1226,Kepler-1226 b,1.0,1.0,17.2923453,0.00011870000000000001,-0.00011870000000000001,2454968.74985,0.00556,-0.00556,,,,,,,0
27846348,Kepler-51,Kepler-51 b,3.0,1.0,45.153999999999996,0.0002,-0.0002,2455714.5977,0.0004,-0.0004,,,,,,,0
27846759,Kepler-1611,Kepler-1611 b,1.0,1.0,5.1762429,5.826e-05,-5.826e-05,2454966.7437,0.0116,-0.0116,,,,,,,0
