istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,ID,qcs,mission,tstamp,dur_detrend,lc_n,real?,note
3033,3037,2072218,2072222,1528.20935523439,1528.21207984952,1.01626722061742,0.137366460364194,0.005156134267132,0.002724615136685,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3090,3093,2072275,2072278,1528.24817934964,1528.25022276105,0.570011224681541,0.099950556984933,0.003354384393885,0.002043411404884,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3104,3206,2072289,2072391,1528.25771510273,1528.3271896912,22.8034260893568,0.484942001951018,0.008359314266929,0.069474588475714,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3211,3240,2072396,2072425,1528.33059541041,1528.35034792159,8.23696583695453,0.390623918520119,0.007446146750508,0.019752511172555,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3267,3700,2072452,2072885,1528.36873832543,1528.66366502486,126.13577384963,0.297875978779575,0.009564368072331,0.294926699432835,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3705,3713,2072890,2072898,1528.66707074489,1528.6725196769,2.46899172315902,0.234660193635275,0.007374585602733,0.00544893201004,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3724,3727,2072909,2072912,1528.68001202102,1528.68205543301,1.04704785752723,0.173708630226298,0.006261225383709,0.002043411986961,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3793,3807,2072978,2072992,1528.72700959856,1528.73654535502,3.97269010436128,0.297136733998664,0.007018288637443,0.009535756456899,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3822,3826,2073007,2073011,1528.74676221567,1528.74948663185,1.36686625753682,0.154290485011608,0.007148211070157,0.0027244161829,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3831,3843,2073016,2073028,1528.75289235199,1528.76106580065,3.37231758117051,0.232025686908073,0.007353840365536,0.008173448659363,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3872,3888,2073057,2073073,1528.78081851823,1528.79171648331,3.53547900119884,0.249051989765137,0.006205495252113,0.010897965075856,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
3896,3900,2073081,2073085,1528.79716541579,1528.79988993209,0.93667937406698,0.125982177718596,0.005235902995504,0.002724516300077,46462,Kepler-34,16,Kepler,15_02_2021_11_32_19,31.559645,2,0,"De-trending failed, EB, no flares"
,,,,,,,,,,6151,Kepler-34,17,Kepler,15_02_2021_11_33_24,1.1309,1,,
,,,,,,,,,,32915,Kepler-341,12,Kepler,15_02_2021_11_33_58,4.97186099999999,0,,
,,,,,,,,,,38816,Kepler-341,12,Kepler,15_02_2021_11_34_06,7.58869399999998,1,,
,,,,,,,,,,32012,Kepler-341,12,Kepler,15_02_2021_11_34_16,7.18848200000002,2,,
,,,,,,,,,,45473,Kepler-341,13,Kepler,15_02_2021_11_34_50,10.812837,0,,
,,,,,,,,,,40913,Kepler-341,13,Kepler,15_02_2021_11_35_06,9.68693399999995,1,,
,,,,,,,,,,37954,Kepler-341,13,Kepler,15_02_2021_11_35_20,7.24134900000001,2,,
,,,,,,,,,,33643,Kepler-341,14,Kepler,15_02_2021_11_35_56,5.21378800000002,0,,
,,,,,,,,,,42742,Kepler-341,14,Kepler,15_02_2021_11_36_04,10.9217650000001,1,,
488,499,1792219,1792230,1337.50153532634,1337.5090275686,7.28208060715282,0.182071405335519,0.027240368394779,0.007492242257285,48322,Kepler-341,14,Kepler,15_02_2021_11_36_19,15.0961550000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43489,Kepler-341,15,Kepler,15_02_2021_11_37_07,9.05836599999998,0,,
,,,,,,,,,,34491,Kepler-341,15,Kepler,15_02_2021_11_37_21,5.90114300000005,1,,
,,,,,,,,,,49435,Kepler-341,15,Kepler,15_02_2021_11_37_29,9.17371100000003,2,,
,,,,,,,,,,44384,Kepler-342,15,Kepler,15_02_2021_11_38_11,20.9909690000001,0,,
,,,,,,,,,,35176,Kepler-342,15,Kepler,15_02_2021_11_38_23,12.182143,1,,
,,,,,,,,,,50347,Kepler-342,15,Kepler,15_02_2021_11_38_33,30.237349,2,,
,,,,,,,,,,7622,Kepler-342,16,Kepler,15_02_2021_11_39_21,1.23220900000001,0,,
,,,,,,,,,,52316,Kepler-342,16,Kepler,15_02_2021_11_39_22,35.342758,1,,
,,,,,,,,,,45971,Kepler-342,16,Kepler,15_02_2021_11_39_46,26.7064799999999,2,,
,,,,,,,,,,46201,Kepler-345,13,Kepler,15_02_2021_11_40_32,26.691876,0,,
22772,22775,1636761,1636764,1231.61310269294,1231.61514617431,1.10187120671555,0.108533952359566,0.007519623493415,0.002043481370492,41875,Kepler-345,13,Kepler,15_02_2021_11_40_54,27.070949,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,38640,Kepler-345,13,Kepler,15_02_2021_11_41_14,15.5448689999999,2,,
,,,,,,,,,,34447,Kepler-345,14,Kepler,15_02_2021_11_41_54,19.79138,0,,
,,,,,,,,,,43667,Kepler-345,14,Kepler,15_02_2021_11_42_06,27.4017500000001,1,,
489,495,1792220,1792228,1337.50216461384,1337.50761351338,2.48284540845302,0.188667936131952,0.006856735513059,0.005448899537441,49353,Kepler-345,14,Kepler,15_02_2021_11_42_29,31.074439,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44392,Kepler-345,15,Kepler,15_02_2021_11_43_24,17.392871,0,,
,,,,,,,,,,35294,Kepler-345,15,Kepler,15_02_2021_11_43_37,18.793547,1,,
,,,,,,,,,,50586,Kepler-345,15,Kepler,15_02_2021_11_43_47,31.5290739999999,2,,
,,,,,,,,,,7500,Kepler-345,16,Kepler,15_02_2021_11_44_42,1.16312100000005,0,,
,,,,,,,,,,52149,Kepler-345,16,Kepler,15_02_2021_11_44_44,21.3978000000001,1,,
18134,18137,2087512,2087515,1538.62664004164,1538.62868336817,0.672702040698975,0.089962149937465,0.005315829158106,0.002043326538114,45981,Kepler-345,16,Kepler,15_02_2021_11_45_02,31.89535,2,0,marginal detection
,,,,,,,,,,32237,Kepler-345,17,Kepler,15_02_2021_11_45_50,20.9167519999999,0,,
,,,,,,,,,,6151,Kepler-345,17,Kepler,15_02_2021_11_46_08,1.08721500000001,1,,
,,,,,,,,,,46806,Kepler-35,13,Kepler,15_02_2021_11_46_34,31.0351329999999,0,,
,,,,,,,,,,42289,Kepler-35,13,Kepler,15_02_2021_11_47_04,17.3846169999999,1,,
,,,,,,,,,,39121,Kepler-35,13,Kepler,15_02_2021_11_47_17,25.1205200000002,2,,
,,,,,,,,,,34812,Kepler-35,14,Kepler,15_02_2021_11_48_08,21.055343,0,,
,,,,,,,,,,44149,Kepler-35,14,Kepler,15_02_2021_11_48_22,25.744678,1,,
488,496,1792219,1792227,1337.50140193371,1337.50685083139,14.8031249413811,0.388398219075103,0.051264339584271,0.005448897674796,49958,Kepler-35,14,Kepler,15_02_2021_11_48_45,33.9022970000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44875,Kepler-35,15,Kepler,15_02_2021_11_49_39,17.2446990000001,0,,
,,,,,,,,,,35655,Kepler-35,15,Kepler,15_02_2021_11_49_52,27.18291,1,,
,,,,,,,,,,51069,Kepler-35,15,Kepler,15_02_2021_11_50_12,31.915017,2,,
,,,,,,,,,,7621,Kepler-35,16,Kepler,15_02_2021_11_51_07,0.979869000000008,0,,
,,,,,,,,,,52752,Kepler-35,16,Kepler,15_02_2021_11_51_08,28.724874,1,,
,,,,,,,,,,46462,Kepler-35,16,Kepler,15_02_2021_11_51_36,19.906344,2,,
,,,,,,,,,,32600,Kepler-35,17,Kepler,15_02_2021_11_52_10,15.4110450000001,0,,
,,,,,,,,,,6151,Kepler-35,17,Kepler,15_02_2021_11_52_22,1.05939599999988,1,,
,,,,,,,,,,33111,Kepler-350,12,Kepler,15_02_2021_11_52_44,12.2789619999999,0,,
,,,,,,,,,,39358,Kepler-350,12,Kepler,15_02_2021_11_52_53,20.875681,1,,
,,,,,,,,,,32006,Kepler-350,12,Kepler,15_02_2021_11_53_05,13.8269909999999,2,,
,,,,,,,,,,45880,Kepler-350,13,Kepler,15_02_2021_11_53_36,28.8737980000001,0,,
,,,,,,,,,,41663,Kepler-350,13,Kepler,15_02_2021_11_53_54,30.8798610000001,1,,
,,,,,,,,,,38195,Kepler-350,13,Kepler,15_02_2021_11_54_13,20.808376,2,,
,,,,,,,,,,34204,Kepler-350,14,Kepler,15_02_2021_11_54_50,25.536104,0,,
,,,,,,,,,,43521,Kepler-350,14,Kepler,15_02_2021_11_55_05,33.3420209999999,1,,
488,498,1792219,1792229,1337.50168573098,1337.50849682504,4.07345251796905,0.153176177999765,0.010794063360766,0.006811094062869,49032,Kepler-350,14,Kepler,15_02_2021_11_55_27,29.5228470000002,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44248,Kepler-350,15,Kepler,15_02_2021_11_56_12,28.5855959999999,0,,
,,,,,,,,,,35342,Kepler-350,15,Kepler,15_02_2021_11_56_29,23.197707,1,,
,,,,,,,,,,50144,Kepler-350,15,Kepler,15_02_2021_11_56_40,30.935418,2,,
,,,,,,,,,,7345,Kepler-350,16,Kepler,15_02_2021_11_57_18,1.11202400000002,0,,
,,,,,,,,,,51814,Kepler-350,16,Kepler,15_02_2021_11_57_20,30.310418,1,,
,,,,,,,,,,45523,Kepler-350,16,Kepler,15_02_2021_11_57_40,28.177516,2,,
,,,,,,,,,,31974,Kepler-350,17,Kepler,15_02_2021_11_58_12,17.3150840000001,0,,
,,,,,,,,,,6151,Kepler-350,17,Kepler,15_02_2021_11_58_22,1.25161600000001,1,,
,,,,,,,,,,46492,Kepler-351,13,Kepler,15_02_2021_11_58_51,28.8926469999999,0,,
,,,,,,,,,,41976,Kepler-351,13,Kepler,15_02_2021_11_59_11,27.1670299999998,1,,
,,,,,,,,,,39120,Kepler-351,13,Kepler,15_02_2021_11_59_30,20.903225,2,,
,,,,,,,,,,34499,Kepler-351,14,Kepler,15_02_2021_12_00_21,24.574447,0,,
24505,24509,1771090,1771094,1323.11018894214,1323.11291333609,9.67579715368488,0.363289232484741,0.066437554601707,0.002724393947574,43837,Kepler-351,14,Kepler,15_02_2021_12_00_38,23.5597630000002,1,0,simultaneous FP in multiple Lcs
489,497,1792220,1792228,1337.50215464357,1337.50760347815,12.5050033056177,0.505490084051449,0.056455829860591,0.005448834577692,49644,Kepler-351,14,Kepler,15_02_2021_12_00_59,38.9488860000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44562,Kepler-351,15,Kepler,15_02_2021_12_01_58,20.838354,0,,
,,,,,,,,,,35343,Kepler-351,15,Kepler,15_02_2021_12_02_09,18.102766,1,,
,,,,,,,,,,50757,Kepler-351,15,Kepler,15_02_2021_12_02_18,36.4929790000001,2,,
,,,,,,,,,,7621,Kepler-351,16,Kepler,15_02_2021_12_03_12,1.22575800000004,0,,
,,,,,,,,,,52439,Kepler-351,16,Kepler,15_02_2021_12_03_14,30.6765439999999,1,,
,,,,,,,,,,46149,Kepler-351,16,Kepler,15_02_2021_12_03_36,32.8287970000001,2,,
,,,,,,,,,,32287,Kepler-351,17,Kepler,15_02_2021_12_04_19,17.0978540000001,0,,
,,,,,,,,,,6151,Kepler-351,17,Kepler,15_02_2021_12_04_28,0.937968999999612,1,,
,,,,,,,,,,7488,Kepler-353,16,Kepler,15_02_2021_12_04_52,1.06984000000011,0,,
,,,,,,,,,,52076,Kepler-353,16,Kepler,15_02_2021_12_04_53,11.901496,1,,
,,,,,,,,,,45662,Kepler-353,16,Kepler,15_02_2021_12_05_10,11.398518,2,,
,,,,,,,,,,45906,Kepler-355,13,Kepler,15_02_2021_12_05_53,26.5242680000001,0,,
22724,22727,1636773,1636776,1231.62203619773,1231.6240795819,1.51781270642727,0.192668582486302,0.011728329836573,0.002043384170975,41476,Kepler-355,13,Kepler,15_02_2021_12_06_12,30.338017,1,0,simultaneous FP in multiple Lcs
20653,20656,1678652,1678655,1260.14775446107,1260.14979782999,1.20889715421043,0.138310124523346,0.011002762416973,0.002043368920567,38517,Kepler-355,13,Kepler,15_02_2021_12_06_31,23.9702750000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,33906,Kepler-355,14,Kepler,15_02_2021_12_07_10,16.0714429999998,0,,
24227,24230,1771090,1771093,1323.1101618949,1323.11220528885,4.97238606565975,0.195745806149453,0.034752831716723,0.002043393949862,43257,Kepler-355,14,Kepler,15_02_2021_12_07_24,27.6255110000002,1,0,simultaneous FP in multiple Lcs
488,496,1792219,1792227,1337.50143741081,1337.50688624237,5.44645536902085,0.264274779855629,0.020188763519912,0.005448831550893,49065,Kepler-355,14,Kepler,15_02_2021_12_07_47,31.9007489999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43983,Kepler-355,15,Kepler,15_02_2021_12_08_37,22.233612,0,,
,,,,,,,,,,34750,Kepler-355,15,Kepler,15_02_2021_12_08_52,14.6111880000003,1,,
,,,,,,,,,,50164,Kepler-355,15,Kepler,15_02_2021_12_09_05,30.3400750000001,2,,
,,,,,,,,,,33550,Kepler-357,12,Kepler,15_02_2021_12_09_51,5.20558500000016,0,,
,,,,,,,,,,39336,Kepler-357,12,Kepler,15_02_2021_12_09_58,5.4475480000001,1,,
,,,,,,,,,,32459,Kepler-357,12,Kepler,15_02_2021_12_10_06,8.0093410000004,2,,
,,,,,,,,,,52489,Kepler-359,16,Kepler,15_02_2021_12_10_37,23.024034,0,,
,,,,,,,,,,46200,Kepler-359,16,Kepler,15_02_2021_12_10_51,16.5682219999999,1,,
,,,,,,,,,,38740,Kepler-36,6,Kepler,15_02_2021_12_11_36,18.2952310000001,0,,
,,,,,,,,,,44363,Kepler-36,6,Kepler,15_02_2021_12_11_46,21.2215679999999,1,,
13895,13898,722571,722574,608.942343003786,608.944386282128,0.333074786896612,0.03763613212318,0.002161434403019,0.002043278342171,42759,Kepler-36,6,Kepler,15_02_2021_12_11_59,31.9390589999998,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43145,Kepler-36,7,Kepler,15_02_2021_12_12_52,23.1132200000002,0,,
,,,,,,,,,,41809,Kepler-36,7,Kepler,15_02_2021_12_13_08,24.3020259999998,1,,
,,,,,,,,,,39910,Kepler-36,7,Kepler,15_02_2021_12_13_18,18.8282549999999,2,,
,,,,,,,,,,25000,Kepler-36,8,Kepler,15_02_2021_12_13_50,12.1467199999997,0,,
35257,35260,974447,974450,780.496162293151,780.498205602817,0.148603305403508,0.026299586854181,0.000856243135151,0.002043309665169,37754,Kepler-36,8,Kepler,15_02_2021_12_13_58,23.036505,1,0,marginal detection
,,,,,,,,,,28943,Kepler-36,8,Kepler,15_02_2021_12_14_15,20.0432820000001,2,,
,,,,,,,,,,52392,Kepler-36,9,Kepler,15_02_2021_12_14_51,28.4405149999998,0,,
,,,,,,,,,,40831,Kepler-36,9,Kepler,15_02_2021_12_15_06,20.3637279999998,1,,
,,,,,,,,,,44277,Kepler-36,9,Kepler,15_02_2021_12_15_17,23.0765740000002,2,,
,,,,,,,,,,43087,Kepler-36,10,Kepler,15_02_2021_12_15_58,29.3711859999999,0,,
,,,,,,,,,,44128,Kepler-36,10,Kepler,15_02_2021_12_16_19,26.17785,1,,
,,,,,,,,,,43173,Kepler-36,10,Kepler,15_02_2021_12_16_34,25.4291550000003,2,,
,,,,,,,,,,43860,Kepler-36,11,Kepler,15_02_2021_12_17_16,24.7187900000004,0,,
,,,,,,,,,,42653,Kepler-36,11,Kepler,15_02_2021_12_17_33,20.4263889999997,1,,
,,,,,,,,,,45880,Kepler-36,11,Kepler,15_02_2021_12_17_45,28.0507989999996,2,,
,,,,,,,,,,33592,Kepler-36,12,Kepler,15_02_2021_12_18_30,13.8402609999998,0,,
,,,,,,,,,,39366,Kepler-36,12,Kepler,15_02_2021_12_18_41,21.2727289999998,1,,
,,,,,,,,,,45914,Kepler-36,13,Kepler,15_02_2021_12_19_25,23.5021999999999,0,,
,,,,,,,,,,41399,Kepler-36,13,Kepler,15_02_2021_12_19_42,30.4475259999999,1,,
,,,,,,,,,,38230,Kepler-36,13,Kepler,15_02_2021_12_20_00,18.8617440000003,2,,
,,,,,,,,,,34455,Kepler-36,14,Kepler,15_02_2021_12_20_47,19.0795589999998,0,,
,,,,,,,,,,42813,Kepler-36,14,Kepler,15_02_2021_12_20_58,29.4287370000002,1,,
488,495,1792219,1792228,1337.50106336489,1337.50719335302,1.5635680580093,0.05766379641371,0.004880777768293,0.006129988127213,49077,Kepler-36,14,Kepler,15_02_2021_12_21_21,31.2440790000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,32789,Kepler-363,12,Kepler,15_02_2021_15_42_51,6.219269,0,,
,,,,,,,,,,38450,Kepler-363,12,Kepler,15_02_2021_15_43_01,5.940412,1,,
,,,,,,,,,,31905,Kepler-363,12,Kepler,15_02_2021_15_43_10,5.124847,2,,
,,,,,,,,,,33564,Kepler-363,14,Kepler,15_02_2021_15_43_42,7.672032,0,,
23986,23989,1771090,1771093,1323.11026091568,1323.11230430171,2.85116265016712,0.079839182203371,0.020059705269472,0.00204338603362,42486,Kepler-363,14,Kepler,15_02_2021_15_43_54,9.665719,1,0,simultaneous FP in multiple Lcs
488,495,1792219,1792226,1337.5014793017,1337.50624702255,1.60615361692344,0.111097882844973,0.005589683160701,0.00476772084221,47876,Kepler-363,14,Kepler,15_02_2021_15_44_07,8.88132999999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,7419,Kepler-365,16,Kepler,15_02_2021_15_44_40,1.267628,0,,
,,,,,,,,,,52147,Kepler-365,16,Kepler,15_02_2021_15_44_42,33.17183,1,,
,,,,,,,,,,45859,Kepler-365,16,Kepler,15_02_2021_15_45_03,28.161918,2,,
,,,,,,,,,,33754,Kepler-367,12,Kepler,15_02_2021_15_45_41,14.050839,0,,
,,,,,,,,,,39983,Kepler-367,12,Kepler,15_02_2021_15_45_50,26.034376,1,,
,,,,,,,,,,32946,Kepler-367,12,Kepler,15_02_2021_15_46_15,20.573149,2,,
12219,12222,1577369,1577372,1191.15859780818,1191.16064125056,0.559862701868333,0.059119425026214,0.003768691625992,0.002043442378636,46566,Kepler-367,13,Kepler,15_02_2021_15_46_50,32.087483,0,1,
17697,17705,1631341,1631349,1227.9210487867,1227.9264978694,1.06963802494095,0.092740519039474,0.003014777103674,0.005449082709674,42006,Kepler-367,13,Kepler,15_02_2021_15_47_13,30.117934,1,1,
23024,23030,1636771,1636777,1231.61965659153,1231.62374343113,1.22558062651431,0.09229109448748,0.004823084529861,0.004086839595402,42006,Kepler-367,13,Kepler,15_02_2021_15_47_13,30.117934,1,0,simultaneous FP in multiple Lcs
14961,14965,1714706,1714710,1284.70452546792,1284.70724994824,1.53937431742781,0.050427686327413,0.009898750511284,0.002724480320467,34530,Kepler-367,14,Kepler,15_02_2021_15_48_00,25.287136,0,0,simultaneous FP in multiple Lcs
19705,19723,1766232,1766250,1319.80071332784,1319.81297370456,3.10514716918772,0.131158516193564,0.004626658786353,0.012260376723134,43866,Kepler-367,14,Kepler,15_02_2021_15_48_18,32.206152,1,1,
486,495,1792217,1792226,1337.49978987279,1337.50592000096,3.74346456412734,0.092819106342182,0.012134282491486,0.006130128174846,49688,Kepler-367,14,Kepler,15_02_2021_15_48_45,39.737785,2,0,simultaneous FP in multiple Lcs
8166,8170,1853235,1853239,1379.0600346612,1379.06275900859,0.632758253424844,0.072445770115474,0.003143523304662,0.002724347381445,44591,Kepler-367,15,Kepler,15_02_2021_15_49_46,36.422434,0,1,
30484,30495,1876057,1876068,1394.60419668325,1394.61168878162,2.45941806839923,0.076656852649807,0.00946438453441,0.007492098367948,44591,Kepler-367,15,Kepler,15_02_2021_15_49_46,36.422434,0,1,
40960,40964,1886665,1886669,1401.82931361731,1401.83203793582,0.724488228349719,0.066864745761524,0.003984700891498,0.002724318510445,44591,Kepler-367,15,Kepler,15_02_2021_15_49_46,36.422434,0,1,
8520,8538,1900358,1900376,1411.15559730715,1411.16785710098,3.87965954827643,0.151854035281532,0.00575087075866,0.012259793824342,35372,Kepler-367,15,Kepler,15_02_2021_15_50_16,26.295782,1,1,
13515,13518,1950730,1950733,1445.46372304168,1445.46576636554,0.494106648834637,0.054527994685504,0.003377112620263,0.002043323860562,50800,Kepler-367,15,Kepler,15_02_2021_15_50_30,31.01998,2,0.5,marginal detection
756,772,2014907,2014923,1489.17454582611,1489.18544346894,4.44154088143917,0.111759896244037,0.011346231915095,0.010897642838245,52467,Kepler-367,16,Kepler,15_02_2021_15_51_17,30.516986,0,1,
42538,42545,2112255,2112262,1555.47999160844,1555.48475948736,1.16276591252295,0.085511934065755,0.003946399202463,0.004767878926941,46179,Kepler-367,16,Kepler,15_02_2021_15_51_40,35.06726,1,1,
,,,,,,,,,,32317,Kepler-367,17,Kepler,15_02_2021_15_52_25,19.5685430000001,0,,
,,,,,,,,,,45699,Kepler-37,5,Kepler,15_02_2021_15_53_10,31.734977,0,,
24713,24718,553045,553050,493.473554024444,493.476959650754,0.221253604661863,0.012734072406511,0.001090593391102,0.003405626310268,39977,Kepler-37,5,Kepler,15_02_2021_15_53_28,26.224863,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,48458,Kepler-37,5,Kepler,15_02_2021_15_53_46,22.8644369999999,2,,
,,,,,,,,,,39174,Kepler-37,6,Kepler,15_02_2021_15_54_26,18.175931,0,,
,,,,,,,,,,44798,Kepler-37,6,Kepler,15_02_2021_15_54_40,26.077277,1,,
14254,14259,722570,722575,608.941661900179,608.945067425208,0.137857094197965,0.011854086694553,0.000715451804722,0.003405525028938,43552,Kepler-37,6,Kepler,15_02_2021_15_55_01,27.8641700000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43578,Kepler-37,7,Kepler,15_02_2021_15_55_46,24.557156,0,,
,,,,,,,,,,42243,Kepler-37,7,Kepler,15_02_2021_15_55_59,20.648376,1,,
,,,,,,,,,,40086,Kepler-37,7,Kepler,15_02_2021_15_56_11,20.9898930000001,2,,
2857,2874,911042,911059,737.309598668573,737.321177613623,0.454909131430354,0.024068490010618,0.000681094889307,0.011578945050133,25662,Kepler-37,8,Kepler,15_02_2021_15_56_48,23.6428040000001,0,0,simultaneous FP in multiple Lcs
7473,7490,915672,915689,740.463146250462,740.474725120548,0.443024484284049,0.023520762843967,0.000633736915269,0.011578870085941,25662,Kepler-37,8,Kepler,15_02_2021_15_56_48,23.6428040000001,0,,
7501,7504,915700,915703,740.482217336496,740.484260713674,0.098717224998918,0.009819329036727,0.000775050486906,0.002043377178779,25662,Kepler-37,8,Kepler,15_02_2021_15_56_48,23.6428040000001,0,,
24511,24515,932999,933003,752.264831903027,752.267556295112,0.114974359026835,0.011056775406318,0.000721630829847,0.002724392084929,25662,Kepler-37,8,Kepler,15_02_2021_15_56_48,23.6428040000001,0,,
23405,23417,961904,961916,771.952674060914,771.960847449969,0.21353514211223,0.014996021724352,0.000493643038813,0.008173389054718,38190,Kepler-37,8,Kepler,15_02_2021_15_57_03,23.044628,1,0,lc sys
23434,23483,961933,961982,771.972426676162,772.005801940431,0.877178057789224,0.02868570874654,0.000518781037282,0.033375264269125,38190,Kepler-37,8,Kepler,15_02_2021_15_57_03,23.044628,1,0,lc sys
23508,23538,962007,962037,772.022830126574,772.043263950211,0.620105454343868,0.029957940729297,0.000639618098613,0.020433823636267,38190,Kepler-37,8,Kepler,15_02_2021_15_57_03,23.044628,1,0,lc sys
,,,,,,,,,,28930,Kepler-37,8,Kepler,15_02_2021_15_57_20,12.512803,2,,
,,,,,,,,,,52596,Kepler-37,9,Kepler,15_02_2021_15_57_53,24.247572,0,,
,,,,,,,,,,41263,Kepler-37,9,Kepler,15_02_2021_15_58_10,20.9010979999999,1,,
37111,37114,1150541,1150547,900.441151715793,900.445238418237,0.155013417054182,0.014181705004997,0.000901407843529,0.004086702443601,44937,Kepler-37,9,Kepler,15_02_2021_15_58_24,30.9973420000001,2,0,simultaneous FP in multiple Lcs
33424,33449,1193770,1193795,929.885750759793,929.902778912059,0.811651730147195,0.02588048895487,0.000870024741005,0.017028152265994,43521,Kepler-37,10,Kepler,15_02_2021_15_59_13,28.221266,0,0,lc sys
41938,41949,1202567,1202578,935.877607238348,935.885099577929,0.37701577322209,0.019648088308874,0.000901330836616,0.007492339580494,43521,Kepler-37,10,Kepler,15_02_2021_15_59_13,28.221266,0,0,a mess in the TPF
,,,,,,,,,,44590,Kepler-37,10,Kepler,15_02_2021_15_59_33,23.2765400000001,1,,
,,,,,,,,,,43375,Kepler-37,10,Kepler,15_02_2021_15_59_47,20.3473159999999,2,,
,,,,,,,,,,44725,Kepler-37,11,Kepler,15_02_2021_16_00_22,25.368406,0,,
,,,,,,,,,,43087,Kepler-37,11,Kepler,15_02_2021_16_00_40,20.1986710000001,1,,
,,,,,,,,,,45639,Kepler-37,11,Kepler,15_02_2021_16_00_53,22.7301299999999,2,,
15704,15731,1458730,1458757,1110.35080347457,1110.36919343987,0.89937775949762,0.027048971990692,0.000942944595478,0.018389965305687,33580,Kepler-37,12,Kepler,15_02_2021_16_01_33,22.128467,0,0,lc sys
12834,12837,1495805,1495808,1135.60323542271,1135.60527883307,0.058420779444159,0.010028918812149,0.000368498700098,0.002043410364422,39527,Kepler-37,12,Kepler,15_02_2021_16_01_48,22.1497439999998,1,0,lc sys
27838,27842,1559274,1559278,1178.83406316875,1178.83678775158,0.109020224881845,0.015856618274976,0.000487220097896,0.002724582831434,32490,Kepler-37,12,Kepler,15_02_2021_16_02_03,24.1208240000001,2,0,lc sys
27856,27872,1559322,1559338,1178.86675796271,1178.87765619414,0.481421292593369,0.026227277352377,0.000901312318386,0.010898231434112,32490,Kepler-37,12,Kepler,15_02_2021_16_02_03,24.1208240000001,2,0,lc sys
27884,27888,1559350,1559354,1178.88582994274,1178.88855442563,0.109632115875979,0.010992513920369,0.000706393891484,0.00272448288888,32490,Kepler-37,12,Kepler,15_02_2021_16_02_03,24.1208240000001,2,0,lc sys
31892,31897,1563372,1563377,1181.62538020777,1181.62878591516,0.304238929862902,0.015409067626808,0.001245393697773,0.003405707386264,32490,Kepler-37,12,Kepler,15_02_2021_16_02_03,24.1208240000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,46162,Kepler-37,13,Kepler,15_02_2021_16_02_55,22.2016639999999,0,,
,,,,,,,,,,41875,Kepler-37,13,Kepler,15_02_2021_16_03_09,21.8015379999999,1,,
24239,24242,1682177,1682180,1262.54875290557,1262.55079636587,0.055846755285795,0.009609224649306,0.000347118991897,0.002043460306595,38664,Kepler-37,13,Kepler,15_02_2021_16_03_22,22.6926470000001,2,0,marginal detection
6497,6514,1705721,1705738,1278.58541069074,1278.59699004755,0.603989840890294,0.029799385460003,0.001406659382398,0.011579356818402,34580,Kepler-37,14,Kepler,15_02_2021_16_04_04,22.411519,0,0,lc noise
,,,,,,,,,,43463,Kepler-37,14,Kepler,15_02_2021_16_04_22,28.8888979999999,1,,
489,494,1792220,1792225,1337.50192268953,1337.50532824553,0.260373311477279,0.013977623820616,0.001079867411172,0.003405555995414,49502,Kepler-37,14,Kepler,15_02_2021_16_04_43,39.6907920000001,2,0,simultaneous FP in multiple Lcs
