istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,ID,qcs,mission,tstamp,dur_detrend,lc_n
13926,13950,597145,597169,2056.828838964752,2056.862172372216,14.418511108618423,0.19491111662847022,0.01005081961351384,0.03333340746394242,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
13984,14108,597203,597327,2056.909394697593,2057.081617278607,95.09106558498881,0.24508139978222912,0.029048936142701987,0.17222258101401167,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
14144,14147,597363,597366,2057.131617377695,2057.1357840526957,0.6658057815541769,0.090758914817486,0.002337941321603809,0.004166675000760733,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
14198,14205,597417,597424,2057.206617522135,2057.2163397627196,1.0298013788272269,0.11540270821543376,0.0016963276596555499,0.009722240584778774,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
14286,14289,597505,597508,2057.328839969137,2057.333006643207,0.38222096874101985,0.06361318647169593,0.0011147514628340183,0.0041666740703476535,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
14624,14660,597843,597879,2057.7982851595584,2057.84828522838,19.264793180549617,0.11346917165712446,0.02523389073519766,0.05000006882164598,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
14941,14948,598160,598167,2058.2385634820116,2058.2482857146797,2.3282631499913418,0.14360590352238056,0.004905752227763349,0.009722232668082142,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
15280,15284,598499,598503,2058.709397259869,2058.7149528198643,0.7843822866011161,0.07129870092793733,0.002451050669420418,0.005555559995173098,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
15371,15386,598590,598605,2058.8357862482285,2058.8566195976246,8.066861300989716,0.12642277551315176,0.012544004712940371,0.020833349396070844,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
15559,15562,598779,598782,2059.0982864361936,2059.102453105607,0.5207780635855355,0.06873598764381093,0.0017358965105367385,0.004166669413280033,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
15567,15580,598787,598800,2059.1093975547847,2059.1274531225545,2.0647418849067214,0.14531841746943117,0.0021894252186962504,0.018055567769806657,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
15882,15904,599102,599124,2059.5468978357735,2059.5774534108527,10.458384298003415,0.18395945403330363,0.0124003514755755,0.030555575079233677,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
16569,16579,599790,599800,2060.502454253527,2060.5163431625924,2.0398968175221603,0.14209972374706345,0.0021944366381427827,0.01388890906537199,16674.0,AU Mic,27,TESS,05_02_2021_11_57_20,8.050433999999996,1
,,,,,,,,,,17822,HD 221416,2,TESS,05_02_2021_11_57_46,2.7925940000000082,0
,,,,,,,,,,94620,HD 221416,29,TESS,05_02_2021_11_58_10,64.76202899999998,0
,,,,,,,,,,14889,HD 221416,29,TESS,05_02_2021_11_59_10,3.6194119999999828,1
,,,,,,,,,,16190,WASP-82,5,TESS,05_02_2021_11_59_32,2.565410000000014,0
,,,,,,,,,,15757,GJ 3473,7,TESS,05_02_2021_11_59_49,2.555952000000019,0
,,,,,,,,,,15659,HAT-P-35,7,TESS,05_02_2021_12_00_09,2.41776999999999,0
,,,,,,,,,,15834,HAT-P-30,7,TESS,05_02_2021_12_00_26,2.419488000000001,0
,,,,,,,,,,14417,KELT-23 A,14,TESS,05_02_2021_12_00_47,1.908265,0
,,,,,,,,,,11715,KELT-23 A,15,TESS,05_02_2021_12_01_08,1.8110750000000166,0
,,,,,,,,,,12288,KELT-23 A,16,TESS,05_02_2021_12_01_33,1.703753000000006,0
,,,,,,,,,,12085,KELT-23 A,17,TESS,05_02_2021_12_01_51,1.6360290000000077,0
,,,,,,,,,,17961,KELT-23 A,21,TESS,05_02_2021_12_02_09,2.6026669999999967,0
3206,3213,249735,249742,1574.311992982192,1574.3217153483388,5.538869889502049,0.3068788637666756,0.013205531416993432,0.009722366146888817,17487.0,TOI-837,10,TESS,05_02_2021_12_02_45,5.990775999999983,0
7122,7132,273461,273471,1607.2648030719831,1607.2786918024633,12.291424338105168,0.36234864271479705,0.025590909942735607,0.013888730480175582,17627.0,TOI-837,11,TESS,05_02_2021_12_03_09,6.180142999999987,0
,,,,,,,,,,16717,OGLE2-TR-L9,10,TESS,05_02_2021_12_03_32,1.968480999999997,0
,,,,,,,,,,16912,OGLE2-TR-L9,11,TESS,05_02_2021_12_03_50,2.5294700000000034,0
,,,,,,,,,,16799,TOI-1266,14,TESS,05_02_2021_12_04_10,4.924625999999989,0
,,,,,,,,,,15459,TOI-1266,15,TESS,05_02_2021_12_04_32,2.9499380000000315,0
,,,,,,,,,,18383,TOI-1266,21,TESS,05_02_2021_12_04_49,2.9654649999999947,0
,,,,,,,,,,13794,TOI-1266,22,TESS,05_02_2021_12_05_09,3.047228999999959,0
,,,,,,,,,,86154,HATS-69,27,TESS,05_02_2021_12_05_37,14.611681999999973,0
,,,,,,,,,,15794,HAT-P-43,7,TESS,05_02_2021_12_06_15,2.278866999999991,0
23770,23773,644390,644393,555.6913268933931,555.6933701380985,0.4613462199177055,0.027644116544438713,0.0029391793136595012,0.002043244705419056,39630.0,16 Cyg B,6,Kepler,05_02_2021_12_06_45,26.915429000000017,0
11680,11684,673244,673248,575.3447097595636,575.3474342942573,0.2772161291424523,0.036287639741190564,0.0013947988865592453,0.002724534693697933,45254.0,16 Cyg B,6,Kepler,05_02_2021_12_07_11,31.44688500000001,1
11710,11713,673274,673277,575.3651436196378,575.3671870454855,0.2542631462376213,0.037904566801689486,0.0016297147114414656,0.002043425847659819,45254.0,16 Cyg B,6,Kepler,05_02_2021_12_07_11,31.44688500000001,1
11777,11780,673341,673344,575.410779199854,575.4128225256936,0.2502389339939371,0.03492051966015612,0.001713258574696841,0.002043325839622412,45254.0,16 Cyg B,6,Kepler,05_02_2021_12_07_11,31.44688500000001,1
11788,11791,673352,673355,575.4182715948482,575.4203150209214,0.2275321727459209,0.03281692853802601,0.0014722510505109643,0.002043426073214505,45254.0,16 Cyg B,6,Kepler,05_02_2021_12_07_11,31.44688500000001,1
28,45,708308,708325,599.2276358830786,599.2392148805156,0.4431414574145058,0.01038955341416258,0.0009172260542784638,0.011578997437027283,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
50,53,708330,708333,599.2426204798176,599.2446638793554,0.07815708169531618,0.010309697522657967,0.0005781709973717852,0.002043399537797086,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
57,61,708337,708341,599.2473882788836,599.250112778187,0.16706863833910598,0.01200205141824478,0.000920629772634296,0.0027244993034400977,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
65,70,708345,708350,599.2528373774912,599.2562428767924,0.19561551898203042,0.016199071723697514,0.000832694229356612,0.003405499301152304,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
74,78,708354,708358,599.2589672763279,599.2616918756248,0.17690113881708713,0.014724914469570173,0.0008608874555133816,0.0027245992969255894,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
109,112,708389,708392,599.2828065707363,599.2848499702741,0.09489977045758971,0.012715840236492958,0.0006440700295160529,0.002043399537797086,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
145,148,708425,708428,599.307326864684,599.309370164221,0.09159217352334012,0.00916341855426286,0.0005777985183426093,0.0020432995370356366,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
159,165,708439,708445,599.3168625623584,599.3209492611932,0.14912156100630863,0.012634378862380917,0.000554038313909988,0.004086698834726121,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
171,174,708451,708454,599.3250360602615,599.3270793597912,0.08497986836241814,0.008888473283134147,0.0006575704140203698,0.002043299529759679,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
186,190,708466,708470,599.335252757468,599.3379772567641,0.11095054490727915,0.008260431541694695,0.000838771784012371,0.00272449929616414,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
202,206,708482,708486,599.3461507546745,599.3488751537443,0.11287772304430986,0.00903030206380535,0.0006583265488238066,0.0027243990698480047,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
259,262,708539,708542,599.3849745435,599.3870179430305,0.07358375952229118,0.008765727496775283,0.0005235822900842013,0.0020433995305211283,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
398,402,708678,708682,599.4796502132303,599.4823747120608,0.15788712067761557,0.009926905319896498,0.0010349160818956538,0.002724498830502853,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
421,424,708701,708704,599.4953160076402,599.4973593069444,0.08520140498477308,0.008560764451651336,0.0007450139106359721,0.002043299304204993,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
505,510,708785,708790,599.5525300862209,599.5559355850564,0.14924272700689226,0.007854155356125294,0.0009955874087841377,0.0034054988354910165,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
548,557,708828,708837,599.5818182745788,599.5879482720193,0.2710288442229337,0.011088606142667726,0.0009807987233512172,0.006129997440439183,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
653,660,708933,708940,599.6533357440785,599.6581035419804,0.21906222985055243,0.013481861202040386,0.0007374971469076286,0.004767797901877202,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
742,745,709022,709025,599.7139554161404,599.7159988152052,0.10816186537861065,0.008414416795332044,0.0008409030455596156,0.002043399064859841,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
759,762,709039,709042,599.7255345105514,599.7275779096162,0.13054422477009828,0.008271824502408527,0.0010404044026821602,0.002043399064859841,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
779,782,709059,709062,599.7391569038009,599.741200202865,0.08804562092489059,0.009303168241200479,0.0007483962019134704,0.0020432990640983917,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
831,834,709111,709114,599.7745750858667,599.7766184849388,0.10484573598730569,0.008473086254562612,0.0008841645297470446,0.0020433990721357986,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
841,844,709121,709124,599.781386282375,599.7834296814472,0.08745125358682874,0.009035261655898002,0.0005717242260638855,0.0020433990721357986,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
884,888,709164,709168,599.8106744670076,599.8133988656118,0.10908411803415761,0.010579255304654048,0.0008031770257703741,0.0027243986041867174,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
895,899,709175,709179,599.8181667630561,599.8208912614209,0.11907694080545533,0.010569681531375226,0.0005918598274898823,0.0027244983648415655,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
906,909,709186,709189,599.8256590588644,599.8277024579293,0.11346583830629442,0.009174884702840275,0.0006931570580963609,0.002043399064859841,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
929,935,709209,709215,599.8413248504803,599.8454115481509,0.1787163627684613,0.012596872947763611,0.0008352475514741275,0.004086697670572903,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
941,945,709221,709225,599.8494982458215,599.8522227444264,0.16436177332700186,0.012134083185052817,0.0007947012011044752,0.0027244986049481668,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
952,955,709232,709235,599.8569906416305,599.8590339404691,0.09312978586324101,0.01033394263918471,0.0007354985092615784,0.0020432988385437056,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
984,989,709264,709269,599.8787864292899,599.8821919274269,0.14345345455656863,0.014406789104506523,0.0006267355764850713,0.0034054981369990855,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
1005,1008,709285,709288,599.8930899211409,599.8951333197474,0.10790468918499066,0.010154151551714997,0.0007549685627987746,0.0020433986064745113,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
1067,1072,709347,709352,599.9353193959978,599.938724893902,0.15859066753098863,0.01229236487595345,0.0008368266620162323,0.003405497904168442,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
1106,1109,709386,709389,599.9618829796964,599.9639263785357,0.12029508417778988,0.0076193224949706465,0.0009973824613795923,0.002043398839305155,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
1138,1142,709418,709422,599.9836788661923,599.9864033643316,0.08814944036598794,0.009189135301035874,0.0005604298668100416,0.0027244981392868795,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
11171,11179,719475,719483,606.8336862902725,606.8391351658283,0.07520276193244003,0.009303014327882813,0.00018942899658114243,0.005448875555885024,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
22161,22165,730501,730505,614.3436669146904,614.3463912909428,0.04485038475556402,0.006441724273223792,0.0002425849691558568,0.0027243762524449266,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
22958,22963,731298,731303,614.8865147990582,614.889920368325,0.04540687600269541,0.006047108420861042,0.00018102662066610264,0.003405569266760722,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
36932,36935,745308,745311,624.4288963291765,624.4309397000761,0.03004702369346171,0.005174562451744156,0.00019182222326308285,0.0020433708996279165,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
40214,40219,748602,748607,626.6724727334658,626.6758782810793,0.04842292433603922,0.007234625461919058,0.00019046844752201864,0.003405547613510862,43998.0,16 Cyg B,6,Kepler,05_02_2021_12_07_42,31.294592000000023,2
5398,5401,759142,759145,633.8513546194808,633.8533978805935,0.03718751874942886,0.0066040166013033195,0.00022367284282331923,0.002043261112703476,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
14579,14582,768351,768354,640.1236602196586,640.1257036744864,0.029420911148511412,0.0050928422113632405,0.00017406302097389137,0.002043454827798996,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
16628,16632,770414,770418,641.5287795168551,641.5315039546913,0.03679928015884292,0.005845931741256511,0.00016664783917574866,0.002724437836150173,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
19352,19356,773138,773142,643.3841075998789,643.3868320353868,0.036724641372526706,0.005039998596668623,0.00017691456256030413,0.0027244355078437366,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
20649,20716,774449,774516,644.2770348951744,644.3226687969145,1.039167176946369,0.016413252725936668,0.0006233463082874202,0.04563390174007509,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
20723,20793,774523,774593,644.3274365821271,644.3751137335785,2.34227311760007,0.020262118782024777,0.0012619526861428199,0.047677151451352984,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
39670,39673,793557,793560,657.2915300413006,657.2935733814666,0.032649387994754336,0.005187216790381961,0.00019721211065371058,0.002043340165982954,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
42346,42365,796247,796266,659.1236889526481,659.1366299657966,0.5311717745506975,0.012630284211878673,0.0007854315954582969,0.012941013148520142,44035.0,16 Cyg B,7,Kepler,05_02_2021_12_08_36,30.46412799999996,0
3189,3202,802293,802306,663.2416155046594,663.2504698284029,0.18774409240379902,0.011102037661934634,0.0003486536127486062,0.008854323743435089,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
3214,3230,802318,802334,663.2586429733419,663.2695406331768,0.4896771750275776,0.012219236737875581,0.0007461304660740797,0.010897659834881779,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
3292,3295,802396,802399,663.3117687148842,663.3138120510921,0.039575024101854414,0.005201292417735618,0.00027579583353642967,0.002043336207862012,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
11930,11935,811062,811067,669.2141665893505,669.2175721775857,0.06948616190663154,0.007283377598096164,0.000296672785013552,0.003405588235182222,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
18448,18451,817594,817597,673.6630950862382,673.6651383170902,0.024710215667762336,0.0043233734724836435,0.00014670102738767454,0.0020432308519957587,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
20071,20074,819217,819220,674.7685155552172,674.7705588856043,0.028043167837287403,0.0044715596855930215,0.00018570960368791134,0.0020433303870959207,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
20656,20661,819816,819821,675.1764925437019,675.1798981274042,0.0649532267244714,0.007945026500390943,0.00034048582706458497,0.0034055837022606283,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
33871,33879,833073,833081,684.2057878073174,684.2112366144138,0.06142232267064497,0.007047279644217709,0.00018829011296928044,0.0054488070963998325,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
35565,35568,834767,834770,685.3595644900051,685.3616078173654,0.026683606087930065,0.0044107307554835,0.00016671651499788886,0.0020433273602975532,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
41431,41435,840647,840651,689.3644083347317,689.367132737345,0.0408658448292279,0.005825292759833087,0.00021642643859243194,0.002724402613239363,42700.0,16 Cyg B,7,Kepler,05_02_2021_12_09_04,29.313875999999993,1
6793,6798,850057,850062,695.7735196460198,695.7769252242506,0.04609007933318706,0.007121724668543255,0.00018558175822569467,0.0034055782307405025,40771.0,16 Cyg B,7,Kepler,05_02_2021_12_09_31,32.18436600000007,2
33265,33268,877446,877449,714.428070848393,714.4301141806209,0.02595474544743293,0.0046779074117287945,0.00016200123487641882,0.002043332227913197,40771.0,16 Cyg B,7,Kepler,05_02_2021_12_09_31,32.18436600000007,2
38306,38310,882501,882505,717.8710206531177,717.8737449651817,0.03386426999659031,0.005052149019714798,0.0001578726108024675,0.0027243120639468543,40771.0,16 Cyg B,7,Kepler,05_02_2021_12_09_31,32.18436600000007,2
39119,39122,883314,883317,718.424753523992,718.4267968583663,0.02623429466739506,0.004636069759653992,0.00015957166719671179,0.0020433343743206933,40771.0,16 Cyg B,7,Kepler,05_02_2021_12_09_31,32.18436600000007,2
3648,3652,1302133,1302137,1003.6934021080742,1003.6961265591744,0.04212831686926068,0.0065979470488735726,0.00021260429059166697,0.0027244511002209038,45183.0,16 Cyg B,11,Kepler,05_02_2021_12_10_16,30.926657999999975,0
4303,4307,1302788,1302792,1004.1395277209303,1004.1422520713386,0.06702387966434273,0.007469517063893806,0.00038985490721032967,0.002724350408243481,45183.0,16 Cyg B,11,Kepler,05_02_2021_12_10_16,30.926657999999975,0
4312,4328,1302797,1302813,1004.1456576091732,1004.1565555103371,0.38859422280859174,0.017045572746850434,0.0005176321110684778,0.010897901163843926,45183.0,16 Cyg B,11,Kepler,05_02_2021_12_10_16,30.926657999999975,0
4333,4361,1302818,1302846,1004.1599609481709,1004.1790319998545,0.5585197267898191,0.018260210087719345,0.0005685409066069624,0.01907105168356793,45183.0,16 Cyg B,11,Kepler,05_02_2021_12_10_16,30.926657999999975,0
4371,4376,1302856,1302861,1004.185842975523,1004.1892486133584,0.08966471194237682,0.0074468582261914525,0.00043009658330150913,0.003405637835385278,45183.0,16 Cyg B,11,Kepler,05_02_2021_12_10_16,30.926657999999975,0
