"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","phase","total_n_valid_data_points","ID","TIC","qcs","mission","tstamp","lc_n","w","mask_pos_outliers_sigma","real","note"
,,,,,,,,,,-1,7622,Kepler-923,138574253,16,Kepler,2022_07_30,1,123.0,2.5,-1
3413,3417,2017578,2017582,1490.9928689223743,1490.9955934676618,0.8770301403017677,0.09537326957300446,0.004496929123032345,0.0027245452874922194,0.26766230939998203,52753,Kepler-923,138574253,16,Kepler,2022_07_30,1,123.0,2.5
,,,,,,,,,,-1,46463,Kepler-923,138574253,16,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-923,138574253,17,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-923,138574253,17,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-239,138641300,12,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-239,138641300,12,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-239,138641300,12,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,7621,Kepler-239,138641300,16,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-239,138641300,16,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-76,138644215,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-76,138644215,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,80999,GJ 436,138819293,49,TESS,2022_07_30,1,361.0,2.5,-1
9302,9305,496458,496461,1916.9855039354477,1916.9896705914932,0.667510202004024,0.09992039224916013,0.002016117866320055,0.004166656045526906,0.5469783457217067,16107,GJ 436,138819293,22,TESS,2022_07_30,2,61.0,2.5
,,,,,,,,,,-1,32600,Kepler-1171,138888759,17,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-1171,138888759,17,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-1171,138888759,16,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,52753,Kepler-1171,138888759,16,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-1171,138888759,16,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-1171,138888759,15,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,35656,Kepler-1171,138888759,15,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,51070,Kepler-1171,138888759,15,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-1171,138888759,13,Kepler,2022_07_30,5,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-1171,138888759,13,Kepler,2022_07_30,5,123.0,2.5,-1
,,,,,,,,,,-1,39122,Kepler-1171,138888759,13,Kepler,2022_07_30,5,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-1171,138888759,12,Kepler,2022_07_30,6,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-1171,138888759,12,Kepler,2022_07_30,6,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-1171,138888759,12,Kepler,2022_07_30,6,123.0,2.5,-1
,,,,,,,,,,-1,45186,Kepler-1171,138888759,11,Kepler,2022_07_30,7,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-1171,138888759,11,Kepler,2022_07_30,7,123.0,2.5,-1
,,,,,,,,,,-1,46311,Kepler-1171,138888759,11,Kepler,2022_07_30,7,123.0,2.5,-1
2143,2148,839646,839651,2393.6325068099654,2393.6394514291383,5.538281007046297,0.561366645100279,0.01628089631879015,0.006944619172827515,0.47644405056873895,12974,Kepler-1171,138888759,40,TESS,2022_07_30,8,59.0,2.5
,,,,,,,,,,-1,18322,Kepler-1171,138888759,41,TESS,2022_07_30,9,61.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-317,138890353,13,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-317,138890353,13,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,39122,Kepler-317,138890353,13,Kepler,2022_07_30,1,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-317,138890353,15,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,35656,Kepler-317,138890353,15,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,51070,Kepler-317,138890353,15,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-317,138890353,16,Kepler,2022_07_30,3,123.0,2.5,-1
42598,42601,2057276,2057279,1518.0316482829585,1518.0336914892468,5.803844657250884,0.23089341041870784,0.050145054840736725,0.0020432062883628532,0.2447101852124561,52753,Kepler-317,138890353,16,Kepler,2022_07_30,3,123.0,2.5
,,,,,,,,,,-1,46462,Kepler-317,138890353,16,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-317,138890353,17,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-317,138890353,17,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-579,138959504,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-579,138959504,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1115,138960099,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1115,138960099,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-633,138969239,40,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-633,138969239,41,TESS,2022_07_30,4,61.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1277,138969285,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1277,138969285,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-624,138972811,40,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-624,138972811,41,TESS,2022_07_30,3,61.0,2.5,-1
,,,,,,,,,,-1,18043,Kepler-576,139036554,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18103,Kepler-576,139036554,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-493,139104940,41,TESS,2022_07_30,4,61.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-908,139106731,17,Kepler,2022_07_30,2,123.0,2.5,-1
6061,6102,2164330,2164371,1590.9503936961264,1590.9783210315654,3.825927381002999,0.12744236711154985,0.0024084613187782544,0.027927335439017043,0.10139235623056389,6151,Kepler-908,139106731,17,Kepler,2022_07_30,2,123.0,2.5
6107,6110,2164376,2164379,1590.9817267944381,1590.9837702921577,0.37191728554518866,0.04888327893672615,0.002493123570360911,0.0020434977195691317,0.124764844253933,6151,Kepler-908,139106731,17,Kepler,2022_07_30,2,123.0,2.5
6130,6147,2164399,2164416,1590.9973933436559,1591.0089728974635,3.376267106751146,0.06530033274835345,0.005051912071770914,0.011579553807678167,0.13645108831175043,6151,Kepler-908,139106731,17,Kepler,2022_07_30,2,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-908,139106731,41,TESS,2022_07_30,3,61.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-964,139155506,40,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-964,139155506,41,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-487,139158696,13,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-487,139158696,13,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-487,139158696,13,Kepler,2022_07_30,2,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-487,139158696,12,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-487,139158696,12,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-487,139158696,12,Kepler,2022_07_30,3,123.0,2.5,-1
,,,,,,,,,,-1,45184,Kepler-487,139158696,11,Kepler,2022_07_30,4,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-487,139158696,11,Kepler,2022_07_30,4,123.0,2.5,-1
21994,21998,1416425,1416429,1081.5369401493153,1081.539664428943,2.3098789242829985,0.19681251574987904,0.014381886787622866,0.0027242796277278103,0.4227843534210284,46311,Kepler-487,139158696,11,Kepler,2022_07_30,4,123.0,2.5
,,,,,,,,,,-1,6151,Kepler-487,139158696,17,Kepler,2022_07_30,9,123.0,2.5,-1
,,,,,,,,,,-1,16985,WASP-78,139528693,05,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,16448,WASP-78,139528693,31,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,17472,WASP-78,139528693,32,TESS,2022_07_30,3,61.0,2.5,-1
,,,,,,,,,,-1,104296,HATS-5,139733308,32,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,17147,HATS-5,139733308,05,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,104746,TOI-157,140691463,32,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,116263,TOI-157,140691463,39,TESS,2022_07_30,2,359.0,2.5,-1
,,,,,,,,,,-1,81810,TOI-157,140691463,35,TESS,2022_07_30,3,359.0,2.5,-1
,,,,,,,,,,-1,99735,TOI-157,140691463,31,TESS,2022_07_30,4,361.0,2.5,-1
,,,,,,,,,,-1,100153,TOI-157,140691463,30,TESS,2022_07_30,5,361.0,2.5,-1
2072,2075,4558575,4558578,2282.67957635227,2282.6802708085684,13.682184318804183,0.18742386128108365,0.43534172921760095,0.0006944562983335345,0.6778349084131075,92187,TOI-157,140691463,36,TESS,2022_07_30,6,359.0,2.5
,,,,,,,,,,-1,104771,TOI-157,140691463,33,TESS,2022_07_30,7,361.0,2.5,-1
,,,,,,,,,,-1,89878,TOI-157,140691463,29,TESS,2022_07_30,8,361.0,2.5,-1
,,,,,,,,,,-1,85994,TOI-157,140691463,28,TESS,2022_07_30,9,361.0,2.5,-1
9458,9461,4679384,4679387,2310.6451231301417,2310.645817587686,5.76058193696659,0.2578646053880932,0.10710166095269424,0.0006944575443412759,0.09350446765791162,91412,TOI-157,140691463,37,TESS,2022_07_30,10,359.0,2.5
,,,,,,,,,,-1,98742,TOI-157,140691463,27,TESS,2022_07_30,11,361.0,2.5,-1
,,,,,,,,,,-1,108942,TOI-157,140691463,38,TESS,2022_07_30,12,359.0,2.5,-1
,,,,,,,,,,-1,100770,TOI-157,140691463,34,TESS,2022_07_30,13,359.0,2.5,-1
,,,,,,,,,,-1,15542,TOI-157,140691463,09,TESS,2022_07_30,14,59.0,2.5,-1
,,,,,,,,,,-1,18901,TOI-157,140691463,13,TESS,2022_07_30,15,61.0,2.5,-1
,,,,,,,,,,-1,15253,TOI-157,140691463,12,TESS,2022_07_30,16,59.0,2.5,-1
,,,,,,,,,,-1,14282,TOI-157,140691463,11,TESS,2022_07_30,17,59.0,2.5,-1
,,,,,,,,,,-1,13081,K2-179,14078624,42,TESS,2022_07_30,1,59.0,2.5,-1
7792,7795,907357,907360,2487.6763319864485,2487.6804990063447,5.659435738213558,0.5662459235820183,0.020263901586759614,0.004167019896158308,0.09872875661731442,15626,K2-179,14078624,43,TESS,2022_07_30,2,59.0,2.5
,,,,,,,,,,-1,15626,K2-179,14078624,44,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,13081,K2-90,14111411,42,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15697,K2-90,14111411,43,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,15624,K2-90,14111411,44,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,13327,K2-85,14160842,42,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15684,K2-85,14160842,43,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,15617,K2-85,14160842,44,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,15280,TOI-1268,142394656,15,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,18627,TOI-1268,142394656,21,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16902,TOI-1268,142394656,22,TESS,2022_07_30,3,61.0,2.5,-1
59,63,858685,858689,2420.0706128384486,2420.076168234824,1.456021589696415,0.20166647494114373,0.003409159754179436,0.00555539637525726,0.8284226008744071,18321,TOI-1268,142394656,41,TESS,2022_07_30,4,61.0,2.5
71,74,858697,858700,2420.0872790280396,2420.0914455757866,1.0087128059764479,0.16523826922321114,0.0032268800577177625,0.004166547746990545,0.8304655995611436,18321,TOI-1268,142394656,41,TESS,2022_07_30,4,61.0,2.5
8233,8269,1006415,1006451,2625.2562883717906,2625.306288725857,14.49149790516632,0.484508608285553,0.0049628960826857416,0.0500003540664693,0.9807865148601108,15953,TOI-1268,142394656,48,TESS,2022_07_30,5,61.0,2.5
,,,,,,,,,,-1,11276,TOI-1268,142394656,49,TESS,2022_07_30,6,61.0,2.5,-1
,,,,,,,,,,-1,111843,OGLE-TR-56,1425441246,39,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,16637,TOI-2427,142937186,31,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,17631,NGTS-4,143143769,32,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,17458,NGTS-4,143143769,33,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,81971,WASP-183,14344979,35,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,15886,WASP-183,14344979,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16097,WASP-183,14344979,46,TESS,2022_07_30,3,59.0,2.5,-1
22359,22363,3626959,3626963,2067.0331054897943,2067.0340314213668,3.1328507516507846,0.05477421461042784,0.09309214176740954,0.0009259315725103079,0.9658783659570375,91148,WASP-95,144065872,28,TESS,2022_07_30,1,361.0,2.5
,,,,,,,,,,-1,18277,WASP-95,144065872,01,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,14451,TOI-532,144700903,06,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,15233,K2-276,14570090,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15472,K2-276,14570090,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16716,K2-276,14570090,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,15233,K2-346,14570099,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15475,K2-346,14570099,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16716,K2-346,14570099,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,89319,HATS-60,145750719,29,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,9541,HATS-60,145750719,42,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,15231,K2-347,14603874,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15477,K2-347,14603874,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16708,K2-347,14603874,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,92856,HATS-18,14614418,36,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,15231,K2-347,14603874,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15477,K2-347,14603874,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16708,K2-347,14603874,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,92856,HATS-18,14614418,36,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,13618,HATS-18,14614418,10,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,15257,K2-122,14635562,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15457,K2-122,14635562,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,16731,K2-122,14635562,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,89733,K2-265,146364192,29,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,9502,K2-265,146364192,42,TESS,2022_07_30,2,61.0,2.5,-1
6360,6365,688049,688054,2183.0828809395202,2183.0898254036997,4.4386140988682055,0.4174848385061606,0.012609565841100956,0.006944464179468923,0.47979412087456097,17494,TOI-942,146520535,32,TESS,2022_07_30,1,61.0,2.5
11198,11213,693972,693987,2191.309277857506,2191.3301111103483,17.139329650353503,1.0231249475237183,0.01568014531390971,0.020833252842294314,0.38220750187441693,17494,TOI-942,146520535,32,TESS,2022_07_30,1,61.0,2.5
,,,,,,,,,,-1,92883,HATS-22,14661418,36,TESS,2022_07_30,1,361.0,2.5,-1
,,,,,,,,,,-1,13571,HATS-22,14661418,10,TESS,2022_07_30,2,61.0,2.5,-1
84705,84708,3818892,3818895,2111.462748289488,2111.4634427117444,34.61824211652082,0.607816898809421,1.0103183232175685,0.0006944222564015945,0.18208901428571578,89804,K2-57,146799150,29,TESS,2022_07_30,1,361.0,2.5
,,,,,,,,,,-1,18300,K2-57,146799150,02,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,15989,K2-254,147683165,46,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15809,HAT-P-39,14770122,44,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,15458,HAT-P-39,14770122,45,TESS,2022_07_30,2,59.0,2.5,-1
,,,,,,,,,,-1,15316,HAT-P-39,14770122,46,TESS,2022_07_30,3,59.0,2.5,-1
,,,,,,,,,,-1,15982,Gaia-2,147797743,47,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,17458,TOI-640,147977348,33,TESS,2022_07_30,1,61.0,2.5,-1
,,,,,,,,,,-1,16912,TOI-640,147977348,34,TESS,2022_07_30,2,61.0,2.5,-1
,,,,,,,,,,-1,16174,K2-405,149496868,45,TESS,2022_07_30,1,59.0,2.5,-1
,,,,,,,,,,-1,16790,K2-405,149496868,46,TESS,2022_07_30,2,59.0,2.5,-1
34596,34599,3996347,3996350,2152.5351011973257,2152.535795642481,3.187886981175059,0.04472343197309735,0.12994201408154815,0.0006944451552044484,0.32306104950370895,100396,WASP-62,149603524,31,TESS,2022_07_30,1,361.0,2.5
69509,69512,4040622,4040625,2162.7839578012577,2162.7846522467676,1.2449883448470982,0.05271186876269219,0.04379962948067884,0.0006944455099073821,0.6460376480444736,100396,WASP-62,149603524,31,TESS,2022_07_30,1,361.0,2.5
66787,66790,4971412,4971415,2378.2439614851,2378.244655931237,0.7288859952076281,0.06098652962713349,0.016618874077211743,0.000694446137003979,0.4815873899595873,116263,WASP-62,149603524,39,TESS,2022_07_30,2,361.0,2.5
93319,93322,4998011,4998014,2384.4011452476575,2384.4018396924553,1.7859349690179787,0.05607090376308692,0.05253416977838121,0.0006944447977730306,0.877157095544975,116263,WASP-62,149603524,39,TESS,2022_07_30,2,361.0,2.5
40628,40631,4823488,4823491,2344.0023049688734,2344.002999411001,0.538796076018424,0.0576097679583535,0.012546989433864786,0.0006944421274965862,0.7204712131609807,107887,WASP-62,149603524,38,TESS,2022_07_30,3,361.0,2.5
65940,65943,3796936,3796939,2106.3750020796215,2106.375696527249,1.9021969896993722,0.056731795567335326,0.05801781221080082,0.0006944476276657952,0.8605446751784677,94890,WASP-62,149603524,29,TESS,2022_07_30,4,359.0,2.5
47529,47532,4731546,4731549,2322.7194927771643,2322.720187220105,0.6142989471537673,0.06137353011344245,0.016630812848398735,0.0006944429405848496,0.8965697202362816,90081,WASP-62,149603524,37,TESS,2022_07_30,5,361.0,2.5
,,,,,,,,,,-1,92169,WASP-62,149603524,36,TESS,2022_07_30,6,361.0,2.5,-1
17830,17833,3622430,3622433,2065.9799203331845,2065.980614780742,1.11160277292755,0.04939198201659307,0.04066167376845442,0.0006944475576347031,0.7047106910134223,83538,WASP-62,149603524,28,TESS,2022_07_30,7,359.0,2.5
52823,52826,3672904,3672907,2077.663764922928,2077.6644593711294,0.628579120629738,0.06322771579703104,0.014483248591814935,0.000694448201556952,0.3529375724928884,83538,WASP-62,149603524,28,TESS,2022_07_30,7,359.0,2.5
82734,82737,3702859,3702862,2084.597821544597,2084.5985159911615,1.2329531759029781,0.0657810574134679,0.028121698972145337,0.0006944465644664888,0.9245910639579418,83538,WASP-62,149603524,28,TESS,2022_07_30,7,359.0,2.5
100417,100420,4434193,4434196,2253.888106726491,2253.8888011660774,2.067750592402931,0.05716053097575144,0.05502133780549223,0.0006944395863683894,0.2954441293584963,101188,WASP-62,149603524,34,TESS,2022_07_30,8,361.0,2.5
90267,90270,3939868,3939871,2139.4612283436877,2139.4619227892194,1.1589159337171702,0.05371621077305406,0.03698445164705455,0.0006944455317352549,0.3597743273880861,101974,WASP-62,149603524,30,TESS,2022_07_30,9,359.0,2.5
4755,4758,4213636,4213639,2202.833461208732,2202.8341556527203,1.358694217405673,0.058414935591777184,0.03750905912739744,0.000694443988322746,0.7235438318122579,104771,WASP-62,149603524,33,TESS,2022_07_30,10,361.0,2.5
19779,19782,4228660,4228663,2206.3112327116796,2206.311927154271,1.806787730801526,0.0577686660052785,0.05281995083191804,0.0006944425913388841,0.5118055988195198,104771,WASP-62,149603524,33,TESS,2022_07_30,10,361.0,2.5
58902,58905,4155170,4155173,2189.2996915063823,2189.300385950897,0.6940344772371787,0.06217245936181542,0.015392758547106533,0.0006944445149201783,0.6560182020227832,106093,WASP-62,149603524,32,TESS,2022_07_30,11,361.0,2.5
28813,28816,3522978,3522981,2042.9585407126613,2042.959235158912,2.0736597518798883,0.0593378735053234,0.06182850197769474,0.0006944462506908167,0.48675046469099165,100736,WASP-62,149603524,27,TESS,2022_07_30,12,359.0,2.5
60440,60443,3559033,3559036,2051.304631518606,2051.3053259662825,1.279125536758572,0.05665703575409689,0.035908694857656576,0.0006944476763237617,0.37845159592431665,100736,WASP-62,149603524,27,TESS,2022_07_30,12,359.0,2.5
65903,65906,3564496,3564499,2052.569220414977,2052.5699148623185,0.8931281306863588,0.0650026871086881,0.01983372875472522,0.0006944473416297114,0.6650797073876598,100736,WASP-62,149603524,27,TESS,2022_07_30,12,359.0,2.5
6452,6457,76969,76974,1334.3567345691956,1334.3636790409912,4.250978072973739,0.1687377079610075,0.013320452562480156,0.006944471795577556,0.877086678051154,18279,WASP-62,149603524,01,TESS,2022_07_30,13,59.0,2.5
15211,15214,323663,323666,1676.9870564107534,1676.9912230898608,1.4811280997590612,0.2008394012216642,0.0042973592992014975,0.0041666791073566856,0.536697925131881,19064,WASP-62,149603524,13,TESS,2022_07_30,14,61.0,2.5
,,,,,,,,,,-1,14037,WASP-62,149603524,12,TESS,2022_07_30,15,61.0,2.5,-1
,,,,,,,,,,-1,12400,WASP-62,149603524,11,TESS,2022_07_30,16,61.0,2.5,-1
,,,,,,,,,,-1,13808,WASP-62,149603524,10,TESS,2022_07_30,17,61.0,2.5,-1
7271,7275,235668,235672,1554.7719437771373,1554.7774992877737,0.537662159340989,0.07184072625925174,0.001457688353766251,0.005555510636440886,0.8357691671867158,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7284,7290,235681,235687,1554.7899991865513,1554.7983324522875,0.8826003834545925,0.0888947495308006,0.00152114063353892,0.008333265736155226,0.8398615547736209,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7300,7314,235697,235711,1554.812221228287,1554.8316655142316,1.6549903419795207,0.13011490878907825,0.0014260163422712413,0.019444285944700823,0.8448983393554116,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7323,7337,235720,235734,1554.8441654120568,1554.863609697121,1.7998720600055984,0.13618741749831761,0.0017613929092037406,0.019444285064309952,0.8521387169140506,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7344,7363,235741,235760,1554.8733318394534,1554.8997205108187,3.063834556079454,0.1453304050951887,0.0017926648224937392,0.026388671365339178,0.8587494961378868,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7377,7747,235774,236144,1554.9191647943478,1555.4330492547883,99.47320055902006,0.08268864065571238,0.004177667826777087,0.5138844604405222,0.8691378629358836,15255,WASP-62,149603524,09,TESS,2022_07_30,18,61.0,2.5
7363,7366,216629,216632,1528.3290304671177,1528.3331971019743,0.7886727784417016,0.12117485854040524,0.002213465641861312,0.004166634856574092,0.8422938762111725,12921,WASP-62,149603524,08,TESS,2022_07_30,19,61.0,2.5
7380,7384,216646,216650,1528.3526413976851,1528.358196910655,1.0654885510658274,0.14013034491782503,0.002997584641244666,0.005555512969749543,0.847645462373171,12921,WASP-62,149603524,08,TESS,2022_07_30,19,61.0,2.5
7390,7395,216656,216661,1528.3665301800374,1528.3734745711201,1.5858978606256033,0.15228678416871488,0.0037556429686806947,0.006944391082697621,0.8507934541573698,12921,WASP-62,149603524,08,TESS,2022_07_30,19,61.0,2.5
7410,7429,216676,216695,1528.3943077439912,1528.4206964288044,5.071615252108501,0.2463870675521869,0.0032761196539916604,0.02638868481312784,0.8570894375555962,12921,WASP-62,149603524,08,TESS,2022_07_30,19,61.0,2.5
7434,7816,216700,217082,1528.4276408193878,1528.9581920493697,173.51505395403578,0.6042676736085925,0.007777386148141163,0.5305512299819384,0.8646446173279221,12921,WASP-62,149603524,08,TESS,2022_07_30,19,61.0,2.5
7891,7897,198202,198208,1502.736101868505,1502.7444351400263,1.8963295188835447,0.16213630816614494,0.004629053712724263,0.00833327152122365,0.04147369497325821,16170,WASP-62,149603524,07,TESS,2022_07_30,20,61.0,2.5
7975,7978,198286,198289,1502.8527676581475,1502.8569342930134,0.936582116239472,0.12742930286590157,0.003247373679164278,0.0041666348658964125,0.06791683001386639,16170,WASP-62,149603524,07,TESS,2022_07_30,20,61.0,2.5
8000,8003,198311,198314,1502.887489614313,1502.891656248903,1.0383835819766438,0.1330878593928069,0.0041509640803159,0.004166634590092144,0.07578680953888658,16170,WASP-62,149603524,07,TESS,2022_07_30,20,61.0,2.5
8009,8015,198320,198326,1502.8999895179518,1502.9083227868696,1.8345607527365018,0.20111964614477512,0.0030784457256878284,0.008333268917795067,0.07862000203627537,16170,WASP-62,149603524,07,TESS,2022_07_30,20,61.0,2.5
8029,8108,198340,198419,1502.927767080472,1503.0374884369317,23.20046445910018,0.45250066051592963,0.0046040038617807255,0.10972135645965864,0.0849159851095681,16170,WASP-62,149603524,07,TESS,2022_07_30,20,61.0,2.5
,,,,,,,,,,-1,14509,WASP-62,149603524,06,TESS,2022_07_30,21,61.0,2.5,-1
14173,14608,149940,150375,1435.705688422575,1436.3098539713758,292.9332081493427,3.1125038251790795,0.011599562557746745,0.6041655488008928,0.848551416631435,14692,WASP-62,149603524,04,TESS,2022_07_30,22,61.0,2.5
