istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,phase,total_n_valid_data_points,ID,TIC,qcs,mission,tstamp,lc_n,w,mask_pos_outliers_sigma,real,note
,,,,,,,,,,-1.0,18322,KOI-7892,123449386,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,13351,KOI-7892,123449386,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-139,123450224,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,42290,Kepler-139,123450224,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-139,123450224,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-139,123450224,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-139,123450224,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-139,123450224,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-139,123450224,10,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-139,123450224,10,Kepler,2022_07_29,5,123,2.5,-1.0,
5587.0,5591.0,1258379.0,1258386.0,973.892025631489,973.896793334861,6.3193195812768606,0.118945565281953,0.024859853920721,0.004767703372636,0.027519144040386,44061,Kepler-139,123450224,10,Kepler,2022_07_29,5,123,2.5,0.0,
4542.0,4548.0,1303027.0,1303033.0,1004.30177567864,1004.30586213731,2.2011626960475,0.058710290155541,0.021680968020821,0.004086458669917001,0.9557206028117328,45186,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
10643.0,10655.0,1309142.0,1309154.0,1008.46667826355,1008.47485136948,2.36280661725064,0.15320639167792902,0.006084058221636999,0.008173105932656001,0.219806010531794,45186,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
10661.0,10664.0,1309160.0,1309163.0,1008.47893792245,1008.48098124887,0.7913085064552471,0.08086051768517,0.005951199798983,0.002043326421699,0.220583362931944,45186,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
12850.0,12853.0,1311366.0,1311369.0,1009.98143459829,1009.9834778238901,0.7458696907246691,0.04728106435939902,0.006623445589096,0.00204322560603,0.31585268535825706,45186,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
7669.0,7673.0,1352937.0,1352941.0,1038.29516722637,1038.2978916156,0.7104312384498951,0.067121162359542,0.004211927566319,0.0027243892327529994,0.111151248223059,43543,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
7678.0,7681.0,1352946.0,1352949.0,1038.30129707718,1038.30334039412,0.867044458379121,0.056117998458360005,0.008118313864285,0.00204331693385,0.111539925777655,43543,Kepler-139,123450224,11,Kepler,2022_07_29,4,123,2.5,0.0,
,,,,,,,,,,-1.0,34037,Kepler-128,123490545,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-128,123490545,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-128,123490545,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-128,123490545,13,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,42290,Kepler-128,123490545,13,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-128,123490545,13,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,34811,Kepler-128,123490545,14,Kepler,2022_07_29,4,125,2.5,-1.0,
,,,,,,,,,,-1.0,44149,Kepler-128,123490545,14,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-128,123490545,15,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,35656,Kepler-128,123490545,15,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-128,123490545,15,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,7622,Kepler-128,123490545,16,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,52752,Kepler-128,123490545,16,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,46463,Kepler-128,123490545,16,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-128,123490545,17,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-128,123490545,17,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,45186,Kepler-128,123490545,11,Kepler,2022_07_29,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-128,123490545,11,Kepler,2022_07_29,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-128,123490545,11,Kepler,2022_07_29,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-128,123490545,10,Kepler,2022_07_29,13,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-128,123490545,10,Kepler,2022_07_29,13,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-128,123490545,41,TESS,2022_07_29,14,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-128,123490545,40,TESS,2022_07_29,15,61,2.5,-1.0,
,,,,,,,,,,-1.0,13963,Kepler-128,123490545,53,TESS,2022_07_29,16,59,2.5,-1.0,
5587.0,5591.0,1258379.0,1258386.0,973.892023932989,973.896791637293,2.1798385198747097,0.05043637527672702,0.008158727898315,0.0047677043039580005,0.8784899889281891,44061,Kepler-128,123490545,10,Kepler,2022_07_29,13,123,2.5,0.0,
488.0,496.0,1792219.0,1792227.0,1337.50124657467,1337.50669539295,1.10481241154331,0.033700739993771,0.00401515190971,0.005448818279547,0.97452860004021,49958,Kepler-128,123490545,14,Kepler,2022_07_29,4,123,2.5,0.0,
,,,,,,,,,,-1.0,43977,Kepler-422,123495874,10,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-422,123495874,10,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,44059,Kepler-422,123495874,10,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,45184,Kepler-422,123495874,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-422,123495874,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-422,123495874,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-422,123495874,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-422,123495874,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-422,123495874,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,46804,Kepler-422,123495874,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,42288,Kepler-422,123495874,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-422,123495874,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-422,123495874,41,TESS,2022_07_29,13,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-422,123495874,40,TESS,2022_07_29,14,61,2.5,-1.0,
,,,,,,,,,,-1.0,12115,Kepler-422,123495874,53,TESS,2022_07_29,15,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1408,123496782,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1408,123496782,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,13036,Kepler-1408,123496782,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-714,123499118,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-714,123499118,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,14623,Kepler-714,123499118,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,17458,TOI-5153,124029677,33,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,104771,NGTS-3 A,124778445,33,TESS,2022_07_29,1,361,2.5,-1.0,
39566.0,39569.0,4820729.0,4820732.0,2343.36949879268,2343.370193233561,2.43788796723776,0.08689040038145,0.075254626915161,0.0006944408760319999,0.18608806789609306,109192,NGTS-2,125739286,38,TESS,2022_07_29,1,361,2.5,0.0,
63683.0,63686.0,4849040.0,4849043.0,2349.92288271927,2349.92357715037,1.5688712797158302,0.106791484782035,0.0393941560343,0.0006944310976,0.638791611059324,109192,NGTS-2,125739286,38,TESS,2022_07_29,1,361,2.5,0.0,
69519.0,69522.0,4854876.0,4854879.0,2351.27378236248,2351.27447679265,1.44137139114334,0.106466300344395,0.028594448454017006,0.000694430165822,0.938248612225089,109192,NGTS-2,125739286,38,TESS,2022_07_29,1,361,2.5,0.0,
,,,,,,,,,,-1.0,109508,WASP-132,127530399,38,TESS,2022_07_29,1,361,2.5,-1.0,
,,,,,,,,,,-1.0,13722,WASP-132,127530399,11,TESS,2022_07_29,2,61,2.5,-1.0,
388.0,483.0,406086.0,406183.0,1791.4688951212,1791.6036186272302,56.5335877013007,0.477074563494169,0.007313727366285,0.134723506028877,0.044758147510203,14803,WASP-33,129979528,18,TESS,2022_07_29,1,61,2.5,0.0,
7072.0,7086.0,414758.0,414772.0,1803.5133124417002,1803.53275674616,4.42831997660859,0.295150342627088,0.003652572162329,0.019444304461104,0.9182834579941792,14803,WASP-33,129979528,18,TESS,2022_07_29,1,61,2.5,0.0,
10295.0,10300.0,418011.0,418016.0,1808.03130117755,1808.0382454817002,1.62526004055143,0.22226763622555104,0.0032982773643890004,0.006944304145236,0.62194756634174,14803,WASP-33,129979528,18,TESS,2022_07_29,1,61,2.5,0.0,
12548.0,12559.0,420329.0,420340.0,1811.25067084848,1811.2659482268,4.49016374865765,0.40818260847252896,0.004033972001477999,0.015277378316341,0.26105638197900305,14803,WASP-33,129979528,18,TESS,2022_07_29,1,61,2.5,0.0,
14759.0,14777.0,422580.0,422598.0,1814.3769705583304,1814.40196980785,7.97749934980307,0.4167053675823321,0.004882861348895,0.024999249520988,0.823870214475453,14803,WASP-33,129979528,18,TESS,2022_07_29,1,61,2.5,0.0,
,,,,,,,,,,-1.0,110938,OGLE-TR-10,130150682,39,TESS,2022_07_29,1,361,2.5,-1.0,
,,,,,,,,,,-1.0,102281,HD 63433,130181866,46,TESS,2022_07_29,3,359,2.5,-1.0,
8043.0,8067.0,450975.0,451000.0,1853.81499467928,1853.84971737225,2.43672906730141,0.1127528485725,0.001804054884826,0.034722692973219005,0.187531486580802,16565,HD 63433,130181866,20,TESS,2022_07_29,5,61,2.5,0.0,
8079.0,8082.0,451012.0,451015.0,1853.86638426294,1853.8705509856202,0.507227279504732,0.059831023691735,0.0018188727304260003,0.004166722672153,0.19476138103163,16565,HD 63433,130181866,20,TESS,2022_07_29,5,61,2.5,0.0,
8091.0,8592.0,451024.0,451527.0,1853.8830511531696,1854.58167077652,103.995835474096,0.101112918707159,0.003572903036841,0.698619623350396,0.197106211414705,16565,HD 63433,130181866,20,TESS,2022_07_29,5,61,2.5,0.0,
23889.0,23892.0,5634739.0,5634742.0,2531.7946701034602,2531.79536460999,0.13912139787185,0.019796048205829,0.002417128924511,0.000694506534273,0.571092583014951,96525,HD 63433,130181866,45,TESS,2022_07_29,2,359,2.5,0.0,
91815.0,91818.0,5949439.0,5949442.0,2604.64486444093,2604.6455588710996,0.13273125392000698,0.018377638613742,0.0028505651688840003,0.0006944301680960001,0.8202360519958721,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97736.0,97739.0,5955360.0,5955363.0,2606.0154352731697,2606.0161297005498,0.102485913979131,0.015936811677834,0.001915980080316,0.0006944273741280001,0.013058833346163,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97753.0,97756.0,5955377.0,5955380.0,2606.01937036023,2606.0200647871397,0.100369759026089,0.016183618490497,0.0016913402173789995,0.000694426908922,0.013612452622127,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97778.0,97783.0,5955402.0,5955407.0,2606.02515725223,2606.0263146307198,0.165163757832757,0.018897334630076,0.0024189566713910004,0.001157378491826,0.014426598511783998,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97787.0,97796.0,5955411.0,5955420.0,2606.02724053342,2606.0293238146105,0.28327765469557203,0.023484570007356004,0.002515338398308,0.002083281191972,0.014719691042644,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97801.0,97811.0,5955425.0,5955435.0,2606.0304811931,2606.0327959500896,0.307159736640327,0.023811332849626003,0.002262040449192,0.002314756984106,0.015175612764411,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97826.0,97835.0,5955450.0,5955459.0,2606.0362680851,2606.03835136629,0.269357277198189,0.023676010134295,0.001937088529103,0.002083281192881,0.015989758654258997,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97839.0,97849.0,5955463.0,5955473.0,2606.0392772689897,2606.0415920255105,0.309525076609716,0.024701523936258,0.002366257761586,0.002314756518444,0.016413114524819,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97853.0,97857.0,5955477.0,5955481.0,2606.04251792821,2606.04344383091,0.12556024713711805,0.015713060328883,0.002313150779802,0.000925902700146,0.016869036181136998,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97880.0,97912.0,5955504.0,5955536.0,2606.04876777132,2606.05617499246,1.0152452788718,0.032211264013287,0.005044828384323,0.007407221137782,0.017748313707950002,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
97919.0,100218.0,5955543.0,5957842.0,2606.05779532207,2606.58995733234,99.72141970749891,0.07706587818992,0.017466976998395,0.5321620102708949,0.019018381188668,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100226.0,100240.0,5957850.0,5957864.0,2606.59180913402,2606.5950497867198,0.4757818095160639,0.02776226810357,0.002160595908114,0.003240652699787,0.094147682116963,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100247.0,100277.0,5957871.0,5957901.0,2606.59667011307,2606.6036143686497,0.965785314761677,0.037519623952157986,0.003957679425099,0.006944255584131,0.094831563225829,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100281.0,100299.0,5957905.0,5957923.0,2606.60454026949,2606.60870682256,0.5790075246237161,0.029947014470324,0.002401938415221,0.004166553070718,0.095938799287817,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100303.0,100327.0,5957927.0,5957951.0,2606.6096327234,2606.61518812749,0.7871703865520251,0.037996820716294,0.002954258741493,0.005555404096413,0.09665524611692697,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100333.0,100351.0,5957957.0,5957975.0,2606.61657697898,2606.6207435320607,0.586391144597511,0.032486889539011,0.002848725238681,0.004166553071627,0.09763221910133198,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100355.0,100360.0,5957979.0,5957984.0,2606.6216694324303,2606.622826808589,0.14796843658732506,0.017316406946611,0.002409963429599,0.0011573761648830002,0.098348665864801,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100377.0,100382.0,5958001.0,5958006.0,2606.62676188634,2606.62791926203,0.169352865875016,0.017879473967459997,0.0021353652554770004,0.001157375698767,0.099065112693783,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100395.0,100408.0,5958019.0,5958032.0,2606.63092843941,2606.63393761632,0.3688195183689821,0.02844201524117,0.001976361923473,0.003009176909472,0.099651296445119,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100414.0,100420.0,5958038.0,5958044.0,2606.63532646734,2606.63671531836,0.22533756912956696,0.019313833183328,0.002539858492862,0.0013888510247850002,0.100270045916827,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100424.0,100430.0,5958048.0,5958054.0,2606.63764121874,2606.6390300697603,0.178060162502862,0.019352485155589,0.002044891181439,0.0013888510238760005,0.10059570351286698,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100453.0,100458.0,5958077.0,5958082.0,2606.64435399853,2606.64551137423,0.17509848767538294,0.018638329815142,0.001955731720491,0.001157375698767,0.101540110645873,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100481.0,100484.0,5958105.0,5958108.0,2606.65083530253,2606.65152972805,0.103680037639235,0.014295442297554,0.0023715248963720004,0.0006944255119380003,0.102451951927864,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100499.0,100504.0,5958123.0,5958128.0,2606.65500185514,2606.65615923084,0.135260923374253,0.019479085834527,0.001681897217539,0.001157375697403,0.103038135613686,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100531.0,100534.0,5958155.0,5958158.0,2606.6624090599803,2606.66310348503,0.109131494959394,0.015344484632367997,0.002186932230247,0.000694425047641,0.104080239973004,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
100605.0,100612.0,5958229.0,5958236.0,2606.67953821919,2606.68115854508,0.204639195030072,0.024992790294877,0.0017290995938789998,0.001620325884687,0.106490106025949,101761,HD 63433,130181866,47,TESS,2022_07_29,4,361,2.5,0.0,
39338.0,39343.0,5537634.0,5537639.0,2509.3145285025,2509.3156860218,0.17612810212321106,0.023127829295278,0.002221726514017,0.001157519296157,0.408407863138637,95434,HD 63433,130181866,44,TESS,2022_07_29,1,359,2.5,1.0,
,,,,,,,,,,-1.0,16469,K2-258,130634730,46,TESS,2022_07_29,1,59,2.5,-1.0,
,,,,,,,,,,-1.0,16469,K2-257,130640162,46,TESS,2022_07_29,1,59,2.5,-1.0,
,,,,,,,,,,-1.0,14652,TOI-500,134200185,6,TESS,2022_07_29,1,59,2.5,-1.0,
,,,,,,,,,,-1.0,16343,TOI-500,134200185,7,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,12902,TOI-500,134200185,8,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,17458,TOI-500,134200185,33,TESS,2022_07_29,4,59,2.5,-1.0,
,,,,,,,,,,-1.0,16833,TOI-500,134200185,34,TESS,2022_07_29,5,61,2.5,-1.0,
,,,,,,,,,,-1.0,13692,TOI-500,134200185,35,TESS,2022_07_29,6,61,2.5,-1.0,
,,,,,,,,,,-1.0,104771,KELT-14,134537478,33,TESS,2022_07_29,1,359,2.5,-1.0,
,,,,,,,,,,-1.0,101523,KELT-14,134537478,34,TESS,2022_07_29,2,361,2.5,-1.0,
,,,,,,,,,,-1.0,16343,KELT-14,134537478,7,TESS,2022_07_29,3,61,2.5,-1.0,
76341.0,76589.0,5814062.0,5814310.0,2573.300398176869,2573.35781122585,137.198185580857,1.04092528772865,0.044907281067563,0.057413048980379,0.948010912812707,99668,K2-198,135043332,46,TESS,2022_07_29,1,359,2.5,0.0,
81270.0,81273.0,5818991.0,5818994.0,2574.44148289409,2574.4421774071398,3.32145038478226,0.09777110322306,0.091833645633798,0.000694513049893,0.287659337967798,99668,K2-198,135043332,46,TESS,2022_07_29,1,359,2.5,0.0,
,,,,,,,,,,-1.0,111055,HD 136352,136916387,38,TESS,2022_07_29,1,361,2.5,-1.0,
,,,,,,,,,,-1.0,14759,HD 136352,136916387,12,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,11551,Kepler-1731,137099260,14,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1731,137099260,40,TESS,2022_07_29,2,59,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1731,137099260,41,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-261,137148674,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,35655,Kepler-261,137148674,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,51069,Kepler-261,137148674,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,34812,Kepler-261,137148674,14,Kepler,2022_07_29,3,125,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-261,137148674,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,42289,Kepler-261,137148674,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,39122,Kepler-261,137148674,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-261,137148674,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-261,137148674,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-261,137148674,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,45187,Kepler-261,137148674,11,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-261,137148674,11,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-261,137148674,11,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-261,137148674,10,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,45005,Kepler-261,137148674,10,Kepler,2022_07_29,7,123,2.5,-1.0,
5587.0,5595.0,1258379.0,1258388.0,973.892878400031,973.899008393862,8.76930167145969,0.157156255256444,0.02212131054154,0.006129993831564,0.994782158216741,44063,Kepler-261,137148674,10,Kepler,2022_07_29,7,123,2.5,0.0,
24818.0,24827.0,1771091.0,1771100.0,1323.11142796641,1323.11755807573,6.00333514390978,0.126323985295901,0.023803381896889,0.006130109315563,0.6342112513653431,44149,Kepler-261,137148674,14,Kepler,2022_07_29,3,123,2.5,0.0,
489.0,499.0,1792220.0,1792230.0,1337.50275219713,1337.50956332705,5.9417245557111,0.149531388301014,0.021185194258113,0.006811129918788,0.020494802502135,49958,Kepler-261,137148674,14,Kepler,2022_07_29,3,123,2.5,0.0,
,,,,,,,,,,-1.0,45188,Kepler-93,137151335,11,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-93,137151335,11,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-93,137151335,11,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-93,137151335,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-93,137151335,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-93,137151335,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,42289,Kepler-93,137151335,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,39122,Kepler-93,137151335,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34811,Kepler-93,137151335,14,Kepler,2022_07_29,5,125,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-93,137151335,15,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,35656,Kepler-93,137151335,15,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-93,137151335,15,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,7622,Kepler-93,137151335,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,52753,Kepler-93,137151335,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,46462,Kepler-93,137151335,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-93,137151335,17,Kepler,2022_07_29,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-93,137151335,10,Kepler,2022_07_29,9,123,2.5,-1.0,
,,,,,,,,,,-1.0,45005,Kepler-93,137151335,10,Kepler,2022_07_29,9,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-93,137151335,40,TESS,2022_07_29,17,59,2.5,-1.0,
,,,,,,,,,,-1.0,11570,Kepler-93,137151335,14,TESS,2022_07_29,18,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-93,137151335,41,TESS,2022_07_29,19,61,2.5,-1.0,
5587.0,5593.0,1258379.0,1258387.0,973.8928030858368,973.8982519971248,0.5642117242366961,0.023042458881737005,0.001852425287623,0.005448911288113,0.493689749322364,44062,Kepler-93,137151335,10,Kepler,2022_07_29,9,123,2.5,0.0,
32348.0,32353.0,1563372.0,1563377.0,1181.62465887539,1181.62806459517,0.218520277993822,0.016897705510146,0.001275003126488,0.003405719784496,0.4419195630097471,32946,Kepler-93,137151335,12,Kepler,2022_07_29,3,123,2.5,0.0,
24823.0,24827.0,1771096.0,1771100.0,1323.11474040284,1323.11746500843,0.30316721838128896,0.014235851596661,0.0016811846110739998,0.0027246055906289994,0.375887060154134,44149,Kepler-93,137151335,14,Kepler,2022_07_29,5,123,2.5,0.0,
490.0,497.0,1792221.0,1792228.0,1337.5033497814802,1337.50811753631,0.347918105675902,0.01824607870801,0.001153084759536,0.004767754828208,0.4199743970168101,49958,Kepler-93,137151335,14,Kepler,2022_07_29,5,123,2.5,0.0,
6018.0,6102.0,2164287.0,2164371.0,1590.92141688952,1590.9786337770902,5.59552964895962,0.010390607807386,0.002718198059611,0.057216887566028,0.033684291794051004,6151,Kepler-93,137151335,17,Kepler,2022_07_29,8,123,2.5,0.0,
6132.0,6147.0,2164401.0,2164416.0,1590.99906837273,1591.00928567057,3.17268608170317,0.004039623484375,0.005423678490319999,0.010217297844065,0.05011241841208,6151,Kepler-93,137151335,17,Kepler,2022_07_29,8,123,2.5,0.0,
,,,,,,,,,,-1.0,19611,Kepler-1053,137152419,40,TESS,2022_07_29,1,59,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1053,137152419,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-398,137155210,17,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-398,137155210,40,TESS,2022_07_29,2,59,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-398,137155210,41,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-416,137217372,12,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-416,137217372,12,Kepler,2022_07_29,1,123,2.5,-1.0,
